event,net,sta,ML_station,ML_station_std,n_component,distance_km,distance_min_km,distance_max_km,header_ML,amplitude_mm_max,amplitude_mm_mean,amp_window_start,amp_window_end,s_pick,s_source
20180209145745_ML5.0,VN,HGVB,11.442545297042166,0.01956341164733984,2,440.3905334472656,440.3905334472656,440.3905334472656,5.0,12542394.53125,12155345.703125,2018-02-09T15:00:34.828002,2018-02-09T15:03:26.631690,2018-02-09T15:00:34.828002,header
20180209145745_ML5.0,VN,MLVB,11.612274194614116,0.07286376203881145,2,252.02479553222656,252.02479553222656,252.02479553222656,5.0,85284039.0625,76277128.90625,2018-02-09T14:59:24.715084,2018-02-09T15:00:58.724530,2018-02-09T14:59:24.715084,theory
20180209145745_ML5.0,VN,NNU,11.485056333454093,0.11581419281236946,2,234.6878204345703,234.6878204345703,234.6878204345703,5.0,79642492.1875,67131695.3125,2018-02-09T14:59:15.252663,2018-02-09T15:00:42.657547,2018-02-09T14:59:15.252663,theory
20180228172231_ML3.1,RM,SLV,9.693105681258663,0.06301758563274207,2,216.59246826171875,216.59246826171875,216.59246826171875,3.0999999046325684,1395538.9404296875,1266087.7685546875,2018-02-28T17:24:47.221563,2018-02-28T17:26:07.732979,2018-02-28T17:24:47.221563,theory
20180228172231_ML3.1,VN,CCA,10.380436333608689,0.03879362071544886,2,129.00677490234375,129.00677490234375,129.00677490234375,3.0999999046325684,16992796.875,15984511.71875,2018-02-28T17:24:07.358079,2018-02-28T17:24:54.503517,2018-02-28T17:24:07.358079,theory
20180228172231_ML3.1,VN,DBVB,10.371949827983606,0.049835006520486294,2,191.97833251953125,191.97833251953125,191.97833251953125,3.0999999046325684,8297351.5625,7675892.578125,2018-02-28T17:24:33.588952,2018-02-28T17:25:44.723555,2018-02-28T17:24:33.588952,theory
20180228172231_ML3.1,VN,HGVB,9.91913749819457,0.16887432752710418,2,201.0775909423828,201.0775909423828,201.0775909423828,3.0999999046325684,3241748.779296875,2556118.5302734375,2018-02-28T17:24:41.728002,2018-02-28T17:25:54.379727,2018-02-28T17:24:41.728002,header
20180228172231_ML3.1,VN,MLVB,10.042273800529212,0.12384007467856767,2,120.15013122558594,120.15013122558594,120.15013122558594,3.0999999046325684,10075446.2890625,8403598.14453125,2018-02-28T17:24:18.756609,2018-02-28T17:25:02.528087,2018-02-28T17:24:18.756609,theory
20180228172231_ML3.1,VN,NNU,10.157337457450772,0.06572645096538869,2,108.58670806884766,108.58670806884766,108.58670806884766,3.0999999046325684,14056334.9609375,12702187.5,2018-02-28T17:24:01.299003,2018-02-28T17:24:38.590139,2018-02-28T17:24:01.299003,header
20180312200656_ML2.9,RM,SLV,9.626375460785109,0.2634938676448738,2,212.00128173828125,212.00128173828125,212.00128173828125,2.9000000953674316,1732908.447265625,1233828.7353515625,2018-03-12T20:09:40.717997,2018-03-12T20:10:57.602188,2018-03-12T20:09:40.717997,header
20180312200656_ML2.9,VN,DBVB,9.952557669274483,0.04077038697540089,2,285.9330139160156,285.9330139160156,285.9330139160156,2.9000000953674316,1328984.4970703125,1246370.1782226562,2018-03-12T20:10:12.587996,2018-03-12T20:11:59.120009,2018-03-12T20:10:12.587996,header
20180312200656_ML2.9,VN,HGVB,9.343574075151281,0.014263789503639074,2,324.6901550292969,324.6901550292969,324.6901550292969,2.9000000953674316,229755.0048828125,224541.2139892578,2018-03-12T20:10:29.207995,2018-03-12T20:12:31.018104,2018-03-12T20:10:29.207995,header
20180312200656_ML2.9,VN,MLVB,9.51751439672714,0.17157930524463239,2,322.337646484375,322.337646484375,322.337646484375,2.9000000953674316,451227.84423828125,354651.47399902344,2018-03-12T20:10:29.928007,2018-03-12T20:12:29.539765,2018-03-12T20:10:29.928007,header
20180312200656_ML2.9,VN,THVB,7.9365008197440385,2.175760090601451,2,53.965606689453125,53.965606689453125,53.965606689453125,2.9000000953674316,7233535.15625,3619796.8006134033,2018-03-12T20:08:28.007996,2018-03-12T20:08:45.755071,2018-03-12T20:08:28.007996,header
20180318205257_ML1.8,RM,SLV,8.317184261720286,0.06964252782144548,2,55.289024353027344,55.289024353027344,55.289024353027344,1.7999999523162842,545259.8266601562,489942.1081542969,2018-03-18T20:53:49.457996,2018-03-18T20:54:08.547349,2018-03-18T20:53:49.457996,header
20180318205257_ML1.8,VN,DBVB,9.435176133548499,0.12562686734980297,2,132.63775634765625,132.63775634765625,132.63775634765625,1.7999999523162842,2119150.634765625,1763406.6772460938,2018-03-18T20:54:25.008001,2018-03-18T20:55:13.963171,2018-03-18T20:54:25.008001,header
20180318205257_ML1.8,VN,MLVB,9.264224380600064,0.053368050914639927,2,119.04486846923828,119.04486846923828,119.04486846923828,1.7999999523162842,1520294.189453125,1399033.7524414062,2018-03-18T20:54:19.958001,2018-03-18T20:55:02.351245,2018-03-18T20:54:19.958001,header
20180326043955_ML2.6,RM,SLV,7.603118923670985,0.3565534630254361,2,29.27454376220703,29.27454376220703,29.27454376220703,2.5999999046325684,381160.0341796875,250260.81466674805,2018-03-26T04:39:42.118005,2018-03-26T04:39:50.294363,2018-03-26T04:39:42.118005,header
20180326043955_ML2.6,VN,DBVB,9.754872737931416,0.0052638605851952035,2,99.0843734741211,99.0843734741211,99.0843734741211,2.5999999046325684,5817811.5234375,5768375.0,2018-03-26T04:40:12.388005,2018-03-26T04:40:48.134249,2018-03-26T04:40:12.388005,header
20180326043955_ML2.6,VN,HGVB,9.261457850104005,0.03817029377937368,2,174.5013427734375,174.5013427734375,174.5013427734375,2.5999999046325684,757258.4838867188,713003.7841796875,2018-03-26T04:40:45.898007,2018-03-26T04:41:50.842229,2018-03-26T04:40:45.898007,header
20180326043955_ML2.6,VN,MLVB,9.689981979305891,0.13647352099700188,2,95.93943786621094,95.93943786621094,95.93943786621094,2.5999999046325684,6518398.92578125,5349016.357421875,2018-03-26T04:40:10.318004,2018-03-26T04:40:44.937625,2018-03-26T04:40:10.318004,header
20180504001709_ML4.3,RM,SLV,10.83600889409503,0.08708478745471689,2,289.6080627441406,289.6080627441406,289.6080627441406,4.300000190734863,10632076.171875,9319462.158203125,2018-05-04T00:20:40.178010,2018-05-04T00:22:26.990042,2018-05-04T00:20:40.178010,header
20180504001709_ML4.3,VN,DBVB,11.385521530006875,0.017996819577286948,2,207.20008850097656,207.20008850097656,207.20008850097656,4.300000190734863,69895015.625,67905812.5,2018-05-04T00:20:08.648004,2018-05-04T00:21:23.511392,2018-05-04T00:20:08.648004,header
20180504001709_ML4.3,VN,HGVB,10.37299658744948,0.04913426460613563,2,373.49420166015625,373.49420166015625,373.49420166015625,4.300000190734863,1801360.4736328125,1668190.673828125,2018-05-04T00:21:24.487994,2018-05-04T00:23:43.944134,2018-05-04T00:21:24.487994,header
20180504001709_ML4.3,VN,MLVB,11.398721098030263,0.12607007393378797,2,188.87542724609375,188.87542724609375,188.87542724609375,4.300000190734863,103118546.875,85758539.0625,2018-05-04T00:19:58.457989,2018-05-04T00:21:06.854951,2018-05-04T00:19:58.457989,header
20180504001709_ML4.3,VN,SPVB,10.842779253318895,7.084424294222495e-08,2,253.62203979492188,253.62203979492188,253.62203979492188,4.300000190734863,12699484.375,12699482.91015625,2018-05-04T00:20:23.842440,2018-05-04T00:21:58.460360,2018-05-04T00:20:23.842440,theory
20180608202025_ML3.4,VN,DBVB,9.634382164735026,0.07059188114332898,2,205.88389587402344,205.88389587402344,205.88389587402344,3.4000000953674316,1367907.5927734375,1227447.8149414062,2018-06-08T20:21:47.937995,2018-06-08T20:23:06.823932,2018-06-08T20:21:47.937995,header
20180608202025_ML3.4,VN,HGVB,9.734212585636364,0.02720826286111102,2,263.6727294921875,263.6727294921875,263.6727294921875,3.4000000953674316,947824.4018554688,907642.333984375,2018-06-08T20:21:52.778004,2018-06-08T20:23:35.309820,2018-06-08T20:21:52.778004,header
20180619012405_ML3.2,RM,SLV,9.246497057635676,0.27810853772233207,2,185.322998046875,185.322998046875,185.322998046875,3.200000047683716,964911.4990234375,677508.7432861328,2018-06-19T01:25:11.408000,2018-06-19T01:26:24.306665,2018-06-19T01:25:11.408000,header
20180619012405_ML3.2,VN,DBVB,10.127780196121424,0.07550541603289435,2,203.036865234375,203.036865234375,203.036865234375,3.200000047683716,4415936.03515625,3934648.5595703125,2018-06-19T01:25:06.908533,2018-06-19T01:26:22.255910,2018-06-19T01:25:06.908533,theory
20180619012405_ML3.3,RM,SLV,9.339748686042734,0.17254194310459758,2,189.49215698242188,189.49215698242188,189.49215698242188,3.299999952316284,964912.2314453125,757528.2897949219,2018-06-19T01:25:10.408000,2018-06-19T01:26:27.086105,2018-06-19T01:25:10.408000,header
20180619012405_ML3.3,VN,DBVB,10.138951563664344,0.07550571329435388,2,205.66603088378906,205.66603088378906,205.66603088378906,3.299999952316284,4415937.5,3934648.193359375,2018-06-19T01:25:07.659723,2018-06-19T01:26:24.008687,2018-06-19T01:25:07.659723,theory
20180703142033_ML3.2,RM,SLV,9.536173837365956,0.3116313051483161,2,223.7196502685547,223.7196502685547,223.7196502685547,3.200000047683716,1363103.1494140625,928601.9439697266,2018-07-03T14:21:48.847998,2018-07-03T14:23:12.744433,2018-07-03T14:21:48.847998,header
20180703142033_ML3.2,VN,MLVB,9.282660074375203,0.025910078094862912,2,161.04518127441406,161.04518127441406,161.04518127441406,3.200000047683716,903428.7109375,866880.0964355469,2018-07-03T14:21:35.140909,2018-07-03T14:22:34.491454,2018-07-03T14:21:35.140909,theory
20180703142033_ML3.2,VN,SPVB,9.819047033190062,0.09629723684329523,2,106.17070007324219,106.17070007324219,106.17070007324219,3.200000047683716,7024438.96484375,6079047.607421875,2018-07-03T14:21:07.380000,2018-07-03T14:21:42.000467,2018-07-03T14:21:07.380000,header
20180703142033_ML3.2,VN,VCVB,9.680564111378818,0.002180459891042563,2,211.87783813476562,211.87783813476562,211.87783813476562,3.200000047683716,1284404.6630859375,1279860.9619140625,2018-07-03T14:21:55.508999,2018-07-03T14:23:15.590892,2018-07-03T14:21:55.508999,header
20180703142033_ML3.2,VN,VTVB,9.703670625286032,0.04803299716428514,2,163.83290100097656,163.83290100097656,163.83290100097656,3.200000047683716,2393346.923828125,2220076.5991210938,2018-07-03T14:21:34.158401,2018-07-03T14:22:34.570934,2018-07-03T14:21:34.158401,theory
20180729074308_ML3.5,RM,SLV,10.314263223565561,0.1010109705296596,2,276.6466064453125,276.6466064453125,276.6466064453125,3.5,3641577.392578125,3131202.5146484375,2018-07-29T07:44:37.469887,2018-07-29T07:46:20.859070,2018-07-29T07:44:37.469887,theory
20180729074308_ML3.5,VN,HGVB,10.058163036233296,0.03641767297321506,2,155.77264404296875,155.77264404296875,155.77264404296875,3.5,5818870.60546875,5493517.578125,2018-07-29T07:43:58.614470,2018-07-29T07:44:55.956429,2018-07-29T07:43:58.614470,theory
20180729074308_ML3.5,VN,MLVB,10.089221116676992,0.12590568004514288,2,213.13589477539062,213.13589477539062,213.13589477539062,3.5,3977536.865234375,3308624.8779296875,2018-07-29T07:44:34.083970,2018-07-29T07:45:53.278596,2018-07-29T07:44:34.083970,theory
20180729074308_ML3.5,VN,SPVB,10.006367998393095,0.050587100851409564,2,159.39959716796875,159.39959716796875,159.39959716796875,3.5,5071219.7265625,4686119.873046875,2018-07-29T07:44:09.722742,2018-07-29T07:45:08.446398,2018-07-29T07:44:09.722742,theory
20180729074308_ML3.5,VN,VTVB,10.342527038506843,0.04775465656779113,2,201.77447509765625,201.77447509765625,201.77447509765625,3.5,7007117.67578125,6502542.724609375,2018-07-29T07:44:08.090000,2018-07-29T07:45:21.036317,2018-07-29T07:44:08.090000,header
20180730060025_ML3.5,RM,SLV,9.907930494603782,0.0805387866148791,2,317.1031799316406,317.1031799316406,317.1031799316406,3.5,995915.1611328125,881040.9545898438,2018-07-30T06:02:08.968909,2018-07-30T06:04:07.770120,2018-07-30T06:02:08.968909,theory
20180730060025_ML3.5,VN,DBVB,10.19623549864771,0.11660200795450193,2,331.80609130859375,331.80609130859375,331.80609130859375,3.5,1829744.384765625,1540707.8247070312,2018-07-30T06:02:12.429741,2018-07-30T06:04:16.832061,2018-07-30T06:02:12.429741,theory
20180730060025_ML3.5,VN,HGVB,9.644635760925793,0.033694578371845925,2,171.05551147460938,171.05551147460938,171.05551147460938,3.5,1885316.89453125,1787359.4970703125,2018-07-30T06:01:24.468002,2018-07-30T06:02:29.825008,2018-07-30T06:01:24.468002,header
20180730060025_ML3.5,VN,MLVB,10.23087559478155,0.21624415151074955,2,259.6321105957031,259.6321105957031,259.6321105957031,3.5,4189293.45703125,3130493.1640625,2018-07-30T06:01:42.367998,2018-07-30T06:03:16.606073,2018-07-30T06:01:42.367998,header
20180730060025_ML3.5,VN,SPVB,9.732144016762351,0.015954306594867216,2,201.3912353515625,201.3912353515625,201.3912353515625,3.5,1637988.8916015625,1596526.2451171875,2018-07-30T06:01:34.249002,2018-07-30T06:02:44.319824,2018-07-30T06:01:34.249002,header
20180730060025_ML3.5,VN,VTVB,9.842930167573034,0.029012564063936517,2,226.42726135253906,226.42726135253906,226.42726135253906,3.5,1700304.6875,1623663.8793945312,2018-07-30T06:01:43.302504,2018-07-30T06:03:07.560508,2018-07-30T06:01:43.302504,theory
20180812174454_ML5.1,RM,SLV,11.277415514047044,0.218742531792863,2,355.26641845703125,355.26641845703125,355.26641845703125,5.099999904632568,21803248.046875,16249022.4609375,2018-08-12T17:46:40.737998,2018-08-12T17:48:53.732279,2018-08-12T17:46:40.737998,header
20180812174454_ML5.1,VN,DBVB,11.627082993350282,0.04009518441585271,2,325.6237487792969,325.6237487792969,325.6237487792969,5.099999904632568,45697332.03125,42900666.015625,2018-08-12T17:46:36.573357,2018-08-12T17:48:38.620500,2018-08-12T17:46:36.573357,theory
20180812174454_ML5.1,VN,HGVB,11.095693795615674,0.14388886080809665,2,293.6492004394531,293.6492004394531,293.6492004394531,5.099999904632568,20518783.203125,16680825.68359375,2018-08-12T17:46:41.167772,2018-08-12T17:48:31.034134,2018-08-12T17:46:41.167772,theory
20180812174454_ML5.1,VN,MLVB,11.149180172883689,0.07667524659630776,2,256.9363708496094,256.9363708496094,256.9363708496094,5.099999904632568,28306203.125,25179062.5,2018-08-12T17:46:21.958391,2018-08-12T17:47:57.838913,2018-08-12T17:46:21.958391,theory
20180812174454_ML5.1,VN,SPVB,11.009225704735531,0.014424436035667326,2,246.86846923828125,246.86846923828125,246.86846923828125,5.099999904632568,20239839.84375,19775488.28125,2018-08-12T17:46:13.832847,2018-08-12T17:47:45.877979,2018-08-12T17:46:13.832847,theory
20180812174454_ML5.1,VN,VTVB,11.22935941996469,0.008941937118631461,2,327.19317626953125,327.19317626953125,327.19317626953125,5.099999904632568,17173330.078125,16926908.203125,2018-08-12T17:46:42.402766,2018-08-12T17:48:45.047785,2018-08-12T17:46:42.402766,theory
20180813195102_ML5.0,RM,SLV,10.905259700995233,0.1472440416551821,2,340.7478332519531,340.7478332519531,340.7478332519531,5.0,9191000.9765625,7440605.46875,2018-08-13T19:53:03.024524,2018-08-13T19:55:10.833222,2018-08-13T19:53:03.024524,theory
20180813195102_ML5.0,VN,BKVB,11.226313069557335,0.06246683082226322,2,396.42535400390625,396.42535400390625,396.42535400390625,5.0,11124504.8828125,10100720.21484375,2018-08-13T19:53:23.093387,2018-08-13T19:55:52.112569,2018-08-13T19:53:23.093387,theory
20180813195102_ML5.0,VN,DBVB,11.754632064197244,0.1600570959487594,2,312.3185729980469,312.3185729980469,312.3185729980469,5.0,82703492.1875,65906689.453125,2018-08-13T19:52:34.821878,2018-08-13T19:54:31.800382,2018-08-13T19:52:34.821878,theory
20180813195102_ML5.0,VN,HGVB,11.105087754436777,0.11333059431273301,2,280.2117919921875,280.2117919921875,280.2117919921875,5.0,22279958.984375,18842107.421875,2018-08-13T19:52:48.758512,2018-08-13T19:54:33.505861,2018-08-13T19:52:48.758512,theory
20180813195102_ML5.0,VN,LAVB,11.53800069330385,0.0682642919875423,2,519.9085083007812,519.9085083007812,519.9085083007812,5.0,9953249.0234375,8961314.94140625,2018-08-13T19:54:06.028001,2018-08-13T19:57:18.693671,2018-08-13T19:54:06.028001,header
20180813195102_ML5.0,VN,MLVB,11.219594282245303,0.15587283654142262,2,243.10345458984375,243.10345458984375,243.10345458984375,5.0,42768039.0625,34256192.3828125,2018-08-13T19:52:21.506131,2018-08-13T19:53:52.116971,2018-08-13T19:52:21.506131,theory
20180813195102_ML5.0,VN,SPVB,11.070921136861152,0.012320866554989072,2,232.10073852539062,232.10073852539062,232.10073852539062,5.0,26549843.75,26027783.203125,2018-08-13T19:52:17.114497,2018-08-13T19:53:43.533826,2018-08-13T19:52:17.114497,theory
20180813195102_ML5.0,VN,VCVB,10.549387388594381,1.4778589252204728,2,350.2637939453125,350.2637939453125,350.2637939453125,5.0,32893808.59375,16580587.24975586,2018-08-13T19:52:50.774369,2018-08-13T19:55:02.208195,2018-08-13T19:52:50.774369,theory
20180813195102_ML5.0,VN,VTVB,11.128830691723039,0.05198217628400004,2,312.85150146484375,312.85150146484375,312.85150146484375,5.0,16348309.5703125,15075423.828125,2018-08-13T19:52:52.926142,2018-08-13T19:54:50.107666,2018-08-13T19:52:52.926142,theory
20180820205911_ML3.4,VN,BKVB,9.992378393669611,0.025962955579286653,2,242.91050720214844,242.91050720214844,242.91050720214844,3.4000000953674316,2054900.146484375,1971605.6518554688,2018-08-20T21:00:41.722002,2018-08-20T21:02:12.259338,2018-08-20T21:00:41.722002,theory
20180820205911_ML3.4,VN,HGVB,9.54248446543624,0.0652666000454814,2,218.8150634765625,218.8150634765625,218.8150634765625,3.4000000953674316,969591.3696289062,876770.2026367188,2018-08-20T21:00:40.298000,2018-08-20T21:02:00.334708,2018-08-20T21:00:40.298000,header
20180820205911_ML3.4,VN,LAVB,10.031046134586978,0.09245090883500182,2,201.9490509033203,201.9490509033203,201.9490509033203,3.4000000953674316,3672118.408203125,3194814.8193359375,2018-08-20T21:00:32.727728,2018-08-20T21:01:47.660700,2018-08-20T21:00:32.727728,theory
20180820205911_ML3.4,VN,SPVB,10.258100912498382,0.030936035862813877,2,126.02670288085938,126.02670288085938,126.02670288085938,3.4000000953674316,13160490.234375,12529901.85546875,2018-08-20T20:59:57.646630,2018-08-20T21:00:43.656802,2018-08-20T20:59:57.646630,theory
20180820205911_ML3.4,VN,VCVB,9.693016187187977,1.0722445243432548,2,98.1001968383789,98.1001968383789,98.1001968383789,3.4000000953674316,29110162.109375,14998313.842773438,2018-08-20T20:59:42.927628,2018-08-20T21:00:18.299131,2018-08-20T20:59:42.927628,theory
20180820205911_ML3.4,VN,VTVB,10.337655150657492,0.09008612292932064,2,164.7740478515625,164.7740478515625,164.7740478515625,3.4000000953674316,10919082.03125,9531047.36328125,2018-08-20T20:59:59.947299,2018-08-20T21:01:00.718365,2018-08-20T20:59:59.947299,theory
20180907054303_ML3.8,RM,SLV,9.90706454762948,0.16823764800197044,2,221.1800537109375,221.1800537109375,221.1800537109375,3.799999952316284,2596140.625,2048611.0229492188,2018-09-07T05:44:17.092301,2018-09-07T05:45:39.351369,2018-09-07T05:44:17.092301,theory
20180907054303_ML3.8,VN,DBVB,10.284729464183119,0.050593076794332455,2,157.00820922851562,157.00820922851562,157.00820922851562,3.799999952316284,9892016.6015625,9140751.953125,2018-09-07T05:44:03.627489,2018-09-07T05:45:01.440140,2018-09-07T05:44:03.627489,theory
20180907054303_ML3.8,VN,HGVB,10.115672029765411,0.08683787368310851,2,280.6319885253906,280.6319885253906,280.6319885253906,3.799999952316284,2178958.49609375,1910608.7646484375,2018-09-07T05:44:37.137996,2018-09-07T05:46:30.255993,2018-09-07T05:44:37.137996,header
