event,net,sta,comp,distance_km,header_ML,ML_station_mean,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,p_pick,p_label,p_source,p_source_component,disp_unit,vel_unit,remove_preP_mean_for_Pd,taup_smoothing_tau_sec,preP_noise_window_start,preP_noise_window_end,preP_noise_window_sec,preP_noise_npts_disp,preP_noise_npts_vel,preP_disp_mean_nm,preP_vel_mean_nmps,preP_noise_absmax_nm,preP_noise_rms_nm,Pd_2s_nm,Pd_2s_um,Pd_2s_ground_mm,Pd_peak_time_2s,tau_c_2s_sec,tau_p_max_2s_sec,tau_p_end_2s_sec,snr_absmax_2s,snr_rms_2s,npts_2s,Pd_3s_nm,Pd_3s_um,Pd_3s_ground_mm,Pd_peak_time_3s,tau_c_3s_sec,tau_p_max_3s_sec,tau_p_end_3s_sec,snr_absmax_3s,snr_rms_3s,npts_3s,Pd_5s_nm,Pd_5s_um,Pd_5s_ground_mm,Pd_peak_time_5s,tau_c_5s_sec,tau_p_max_5s_sec,tau_p_end_5s_sec,snr_absmax_5s,snr_rms_5s,npts_5s
20080514141559_ML3.7,TW,LCVB,HHZ,181.4591522216797,3.700000047683716,3.780322931108236,3.780322931108236,0.0480883948795428,3.8120134321894215,0.0316905010811856,0.0803228834245199,2008-05-14T14:17:06.669007,Pg,header,HHZ,nm,nm/s,True,1.0,2008-05-14T14:16:56.669007,2008-05-14T14:17:06.169007,9.5,951,951,3.576229971391859,-11.975843384438885,123.5815400299856,65.91263011550973,1142.175479012983,1.142175479012983,0.001142175479012983,2008-05-14T14:17:07.568000,0.7052920674851353,4.350386155921091,0.678950544941102,9.242282291803837,17.328628473956478,201,1142.175479012983,1.142175479012983,0.001142175479012983,2008-05-14T14:17:07.568000,0.6847469483884702,4.350386155921091,0.6142391503902455,9.242282291803837,17.328628473956478,301,1142.175479012983,1.142175479012983,0.001142175479012983,2008-05-14T14:17:07.568000,0.6559131392271441,4.350386155921091,0.5456907398822383,9.242282291803837,17.328628473956478,501
20080514141559_ML3.7,TW,SPVB,HHZ,184.5650329589844,3.700000047683716,4.083146169750508,4.083146169750508,0.1351963031223172,4.202900288409402,0.1197541186588937,0.3831461220667922,2008-05-14T14:17:05.669000,Pn,header,HHN,nm,nm/s,True,1.0,2008-05-14T14:16:55.669000,2008-05-14T14:17:05.169000,9.5,951,951,16.011144103538186,-13.643847840766645,97.40404754685244,39.956177374096754,163.54057830763975,0.16354057830763974,0.00016354057830763973,2008-05-14T14:17:07.468000,0.6464311668725647,6.87011893301437,0.694423872599297,1.6789916068834296,4.092998606359719,201,375.6379751582257,0.37563797515822567,0.00037563797515822566,2008-05-14T14:17:08.378000,0.5196515306110567,6.87011893301437,0.45205436750282935,3.8564924622617927,9.401249064475035,301,744.1780752558819,0.744178075255882,0.0007441780752558819,2008-05-14T14:17:09.858000,0.39480804205130954,6.87011893301437,0.3902028643270646,7.640114492140832,18.62485663451695,501
20080514141559_ML3.7,TW,TGVB,HHZ,236.7563934326172,3.700000047683716,3.6580020036570695,3.6580020036570695,0.0368099901393876,3.7667206277090513,0.1087186240519817,-0.0419980440266463,2008-05-14T14:17:15.739007,Pg,header,HHZ,nm,nm/s,True,1.0,2008-05-14T14:17:05.739007,2008-05-14T14:17:15.239007,9.5,951,951,25.423178612151734,-3.4042045158166614,125.88091939584314,69.9204441757609,410.7126988758236,0.4107126988758236,0.00041071269887582357,2008-05-14T14:17:16.768000,0.5810576848417657,21.649537218158635,0.5123299060494063,3.262708128022985,5.874000139979145,201,410.7126988758236,0.4107126988758236,0.00041071269887582357,2008-05-14T14:17:16.768000,0.555870622944002,21.649537218158635,0.5248877832432762,3.262708128022985,5.874000139979145,301,410.7126988758236,0.4107126988758236,0.00041071269887582357,2008-05-14T14:17:16.768000,0.5693114608730326,21.649537218158635,0.6178480278370273,3.262708128022985,5.874000139979145,501
20080807190958_ML3.0,TW,CBVB,HHZ,246.1316375732422,3.0,4.064548184473129,4.064548184473129,0.0602526149247213,3.995670307938587,-0.0688778765345414,1.0645481844731286,2008-08-07T19:10:38.559001,Pg,header,HHZ,nm,nm/s,True,1.0,2008-08-07T19:10:28.559001,2008-08-07T19:10:38.059001,9.5,951,951,-89.07616612612888,32.89542153462293,351.70174596011327,177.9051152831583,748.1475772589414,0.7481475772589414,0.0007481475772589414,2008-08-07T19:10:40.558000,19.696077760720012,29.171122587500324,18.786278752362634,2.1272216753333644,4.205317964400129,201,803.6750430792539,0.8036750430792539,0.0008036750430792538,2008-08-07T19:10:40.818000,23.23662409503157,29.171122587500324,25.75429937575024,2.2851039334061176,4.517436397486965,301,803.6750430792539,0.8036750430792539,0.0008036750430792538,2008-08-07T19:10:40.818000,23.365546432926187,29.171122587500324,24.304019631622975,2.2851039334061176,4.517436397486965,501
20080807190958_ML3.0,TW,DBVB,HHZ,170.88052368164062,3.0,3.725894615602693,3.725894615602693,0.1137383215161108,3.832928248942425,0.1070336333397317,0.7258946156026931,2008-08-07T19:10:25.579005,Pg,header,HHZ,nm,nm/s,True,1.0,2008-08-07T19:10:15.579005,2008-08-07T19:10:25.079005,9.5,951,951,-1396.8503597311667,227.5415203543899,2746.5708187155415,1262.1238937119979,3664.6909359030415,3.6646909359030415,0.0036646909359030412,2008-08-07T19:10:27.488000,47.03170078139709,65.47428107279381,49.20468944414536,1.3342786979790555,2.9035904907282277,201,3763.7361019186665,3.7637361019186666,0.0037637361019186664,2008-08-07T19:10:28.198000,46.843508835408656,65.47428107279381,44.9812460873826,1.3703400896390545,2.982065485543773,301,3763.7361019186665,3.7637361019186666,0.0037637361019186664,2008-08-07T19:10:28.198000,47.6762567529189,65.47428107279381,48.37669416396245,1.3703400896390545,2.982065485543773,501
20080807190958_ML3.0,TW,HBVB,HHZ,76.62751007080078,3.0,3.4704003599698288,3.4704003599698288,0.0585700737643337,3.523982900509136,0.0535825405393071,0.4704003599698287,2008-08-07T19:10:10.109004,Pg,header,HHZ,nm,nm/s,True,1.0,2008-08-07T19:10:00.109004,2008-08-07T19:10:09.609004,9.5,951,951,-171.3314555551226,-238.8362126132918,1328.0752827261274,722.6334953886947,1372.42110792144,1.37242110792144,0.0013724211079214398,2008-08-07T19:10:10.308000,1.5188304172876586,17.310234568291104,1.3400518783710482,1.0333910477606993,1.8991938744594636,201,1372.42110792144,1.37242110792144,0.0013724211079214398,2008-08-07T19:10:10.308000,1.5075454067229332,17.310234568291104,1.349578984473536,1.0333910477606993,1.8991938744594636,301,1372.42110792144,1.37242110792144,0.0013724211079214398,2008-08-07T19:10:10.308000,1.3788500507455839,17.310234568291104,1.4888197178920328,1.0333910477606993,1.8991938744594636,501
20080807190958_ML3.0,TW,HGVB,HHZ,207.75531005859375,3.0,3.936137128811512,3.936137128811512,0.0465564779485773,4.031331967254639,0.0951948384431267,0.936137128811512,2008-08-07T19:10:31.259005,Pg,header,HHZ,nm,nm/s,True,1.0,2008-08-07T19:10:21.259005,2008-08-07T19:10:30.759005,9.5,951,951,179.50462253733423,14.723298775410175,541.9098959748342,300.91004789905264,1029.475997049053,1.029475997049053,0.0010294759970490529,2008-08-07T19:10:33.258000,17.37812389027058,21.938730854371652,21.938730854371652,1.8997180245198195,3.421208444971618,201,1057.310957986553,1.057310957986553,0.0010573109579865528,2008-08-07T19:10:33.488000,21.136009580799975,30.86876001991867,28.44420515979868,1.9510825800377218,3.5137110421159905,301,1057.310957986553,1.057310957986553,0.0010573109579865528,2008-08-07T19:10:33.488000,21.104828881890786,30.86876001991867,26.43015493929335,1.9510825800377218,3.5137110421159905,501
20080807190958_ML3.0,TW,MTVB,HHZ,189.7348175048828,3.0,3.819016719928676,3.819016719928676,0.0555787813127257,3.820410829322177,0.0013941093935008,0.8190167199286762,2008-08-07T19:10:29.189005,Pg,header,HHZ,nm,nm/s,True,1.0,2008-08-07T19:10:19.189005,2008-08-07T19:10:28.689005,9.5,951,951,106.99211359205808,-222.6477765934199,1183.2471184748706,706.4932704601442,1309.058519842058,1.3090585198420581,0.001309058519842058,2008-08-07T19:10:30.898000,34.613485553608065,45.0825407255527,33.387537764692475,1.1063272408635572,1.8528959504305804,201,1309.058519842058,1.3090585198420581,0.001309058519842058,2008-08-07T19:10:30.898000,19.161502136044408,45.0825407255527,13.528374482920718,1.1063272408635572,1.8528959504305804,301,1309.058519842058,1.3090585198420581,0.001309058519842058,2008-08-07T19:10:30.898000,11.784582372775875,45.0825407255527,5.4349060269078615,1.1063272408635572,1.8528959504305804,501
20080807190958_ML3.0,TW,SLVB,HHZ,81.6647720336914,3.0,3.209018577844345,3.209018577844345,0.2007708644136885,3.266081637602708,0.057063059758363,0.2090185778443452,2008-08-07T19:10:09.869006,Pg,header,HHZ,nm,nm/s,True,1.0,2008-08-07T19:09:59.869006,2008-08-07T19:10:09.369006,9.5,951,951,370.7367105995443,-27.38130552691851,580.0812693153646,182.38252961848704,760.0317240272786,0.7600317240272787,0.0007600317240272787,2008-08-07T19:10:10.368001,4.818214962733822,30.09949587867964,4.3606524310723165,1.3102159373708082,4.1672397329784525,201,760.0317240272786,0.7600317240272787,0.0007600317240272787,2008-08-07T19:10:10.368001,4.575053456326034,30.09949587867964,4.1021384923189546,1.3102159373708082,4.1672397329784525,301,760.0317240272786,0.7600317240272787,0.0007600317240272787,2008-08-07T19:10:10.368001,4.841630100439658,30.09949587867964,5.8117824848851924,1.3102159373708082,4.1672397329784525,501
20080807190958_ML3.0,TW,TGVB,HHZ,140.21279907226562,3.0,3.4485708997202726,3.4485708997202726,0.0427440450235716,3.5028883737915706,0.0543174740712979,0.4485708997202726,2008-08-07T19:10:18.838999,Pn,header,HHZ,nm,nm/s,True,1.0,2008-08-07T19:10:08.838999,2008-08-07T19:10:18.338999,9.5,951,951,47.493644080578214,-98.23216223196528,595.0748208383907,365.1449746485539,808.2894814829219,0.8082894814829219,0.0008082894814829219,2008-08-07T19:10:19.358000,13.649291156878402,64.3828953398487,10.858452645569555,1.3582989116295272,2.213612503529283,201,808.2894814829219,0.8082894814829219,0.0008082894814829219,2008-08-07T19:10:19.358000,12.037299970844249,64.3828953398487,9.440197910147061,1.3582989116295272,2.213612503529283,301,808.2894814829219,0.8082894814829219,0.0008082894814829219,2008-08-07T19:10:19.358000,10.544302542512796,64.3828953398487,7.440084834588133,1.3582989116295272,2.213612503529283,501
20080807190958_ML3.0,TW,THVB,HHZ,176.06558227539062,3.0,3.7309733346041023,3.7309733346041023,0.0481921079251664,3.904942407274268,0.173969072670165,0.7309733346041027,2008-08-07T19:10:26.009005,Pg,header,HHZ,nm,nm/s,True,1.0,2008-08-07T19:10:16.009005,2008-08-07T19:10:25.509005,9.5,951,951,-365.14880331219433,-21.91517662321982,709.2833247965693,284.6946658932457,1259.5580440348506,1.2595580440348506,0.0012595580440348505,2008-08-07T19:10:27.898000,19.19349440940263,22.962876180163658,22.962876180163658,1.7758179277598363,4.42424181037223,201,1311.9174800700068,1.3119174800700069,0.0013119174800700069,2008-08-07T19:10:29.008000,23.641915180634207,34.18372695172882,33.36455301470519,1.8496381265501765,4.6081561660236625,301,1550.9571529215693,1.5509571529215693,0.0015509571529215692,2008-08-07T19:10:29.858000,23.387367290461547,34.18372695172882,23.853121304352378,2.1866539064151858,5.447791401554198,501
20080807190958_ML3.0,TW,VTVB,HHZ,142.55673217773438,3.0,3.5875502905946193,3.5875502905946193,0.0783944726476953,3.5423754778916487,-0.0451748127029705,0.5875502905946193,2008-08-07T19:10:20.349002,Pn,header,HHZ,nm,nm/s,True,1.0,2008-08-07T19:10:10.349002,2008-08-07T19:10:19.849002,9.5,951,951,393.5479329496653,49.46577850413498,742.300526943806,395.963278666845,1147.8554280668527,1.1478554280668527,0.0011478554280668527,2008-08-07T19:10:22.338000,7.91055408580665,9.441447075824078,7.910383989162965,1.546348663920251,2.898893634610581,201,1201.2184651762277,1.2012184651762277,0.0012012184651762276,2008-08-07T19:10:23.218000,9.485570586867546,10.968067609545564,10.968067609545564,1.6182373871158022,3.033661275915707,301,1201.2184651762277,1.2012184651762277,0.0012012184651762276,2008-08-07T19:10:23.218000,10.68359824738976,12.601163186962076,12.541946071168622,1.6182373871158022,3.033661275915707,501
20080914233801_ML3.8,IC,KMI,HHZ,170.6216583251953,3.799999952316284,4.624668222957661,4.624668222957661,0.0563875671148464,4.592774465367516,-0.0318937575901445,0.8246682706413768,2008-09-14T23:38:12.079002,Pn,header,HHZ,nm,nm/s,True,1.0,2008-09-14T23:38:02.079002,2008-09-14T23:38:11.579002,9.5,761,761,115.39110637678424,-118.00634830164063,909.3335029982157,463.6668726906732,5553.752936591965,5.553752936591965,0.005553752936591965,2008-09-14T23:38:13.854000,1.1179591525793175,6.821704234592086,1.0660956669548656,6.107498424153919,11.977894612921915,161,5553.752936591965,5.553752936591965,0.005553752936591965,2008-09-14T23:38:13.854000,1.1480106423413738,6.821704234592086,1.2081821865372677,6.107498424153919,11.977894612921915,241,5553.752936591965,5.553752936591965,0.005553752936591965,2008-09-14T23:38:13.854000,1.1039694327241614,6.821704234592086,1.1279303017325613,6.107498424153919,11.977894612921915,401
20080914233801_ML3.8,TW,HGVB,HHZ,229.78421020507812,3.799999952316284,4.0735644933125,4.0735644933125,0.150548892273376,4.070872283547262,-0.0026922097652386,0.2735645409962162,2008-09-14T23:38:19.899002,Pn,header,HHZ,nm,nm/s,True,1.0,2008-09-14T23:38:09.899002,2008-09-14T23:38:19.399002,9.5,951,951,-32.15652179426575,5.245718413702439,57.95702075666809,18.526557947841727,63.589312550491336,0.06358931255049134,6.358931255049134e-05,2008-09-14T23:38:20.008001,11.702812696520153,35.214982735458356,9.910338304074287,1.097180492031679,3.432332801889908,201,63.589312550491336,0.06358931255049134,6.358931255049134e-05,2008-09-14T23:38:20.008001,7.791711845222324,35.214982735458356,4.728461613172218,1.097180492031679,3.432332801889908,301,169.42768573469544,0.16942768573469544,0.00016942768573469544,2008-09-14T23:38:24.898001,5.122808609851659,35.214982735458356,5.153062375284871,2.923333248029358,9.145124864083732,501
20080914233801_ML3.8,TW,LCVB,HHZ,173.71022033691406,3.799999952316284,4.209642119117973,4.209642119117973,0.1363380053491582,4.141380491746685,-0.0682616273712879,0.4096421668016887,2008-09-14T23:38:13.598998,Pg,header,HHZ,nm,nm/s,True,1.0,2008-09-14T23:38:03.598998,2008-09-14T23:38:13.098998,9.5,951,951,-2.1439602400213595,1.144771866488626,19.117053272858275,8.412581327666889,89.3840343977362,0.0893840343977362,8.93840343977362e-05,2008-09-14T23:38:14.228001,0.7947572694081095,4.127774206311639,0.7419352199727324,4.675617791191728,10.62504253049826,201,89.3840343977362,0.0893840343977362,8.93840343977362e-05,2008-09-14T23:38:14.228001,0.6857645250199217,4.127774206311639,0.5239725155719732,4.675617791191728,10.62504253049826,301,156.5406711076349,0.1565406711076349,0.0001565406711076349,2008-09-14T23:38:17.478001,0.5420804341613767,4.127774206311639,0.4870790443697456,8.1885355903614,18.607923657488048,501
20080914233801_ML3.8,TW,SLVB,HHZ,271.2945251464844,3.799999952316284,4.4348171796081814,4.4348171796081814,0.1417895781919068,4.012325011893099,-0.4224921677150828,0.6348172272918973,2008-09-14T23:38:25.179000,Pn,header,HHZ,nm,nm/s,True,1.0,2008-09-14T23:38:15.179000,2008-09-14T23:38:24.679000,9.5,951,951,9.457659248341479,-0.51939904764608,63.94701146699055,30.487449771891985,37.054607871998705,0.037054607871998706,3.70546078719987e-05,2008-09-14T23:38:25.438001,1.1888103467618756,6.743919129873518,0.9770163871513357,0.5794580078402303,1.2154052946127798,201,44.06854868315593,0.044068548683155934,4.406854868315593e-05,2008-09-14T23:38:28.178001,1.1100906383093103,6.743919129873518,0.9857385040976346,0.6891416451244812,1.445465232837713,301,93.16211939238445,0.09316211939238446,9.316211939238445e-05,2008-09-14T23:38:29.008001,2.3167022027589983,6.743919129873518,2.9753015585362377,1.4568643202423108,3.0557531078993563,501
20080914233801_ML3.8,TW,SPVB,HHZ,168.49563598632812,3.799999952316284,4.245108349754674,4.245108349754674,0.1938165297738135,4.290574320158491,0.0454659704038169,0.44510839743839,2008-09-14T23:38:13.569000,Pn,header,HHZ,nm,nm/s,True,1.0,2008-09-14T23:38:03.569000,2008-09-14T23:38:13.069000,9.5,951,951,-7.728406938566551,-4.267135072595486,32.06543919180454,20.079482062519602,77.5952853832108,0.0775952853832108,7.759528538321079e-05,2008-09-14T23:38:15.528001,0.3584684447945403,1.178195668401347,0.376009120253208,2.4199040256103217,3.8644067183411215,201,93.97155186270298,0.09397155186270298,9.397155186270298e-05,2008-09-14T23:38:16.528001,0.3498650465454373,1.178195668401347,0.3779978209638279,2.930617956005441,4.679978874460634,301,114.30003169442593,0.11430003169442593,0.00011430003169442592,2008-09-14T23:38:18.458001,0.33053451073716955,1.178195668401347,0.32441703858762916,3.5645865010836757,5.692379481629089,501
20080914233801_ML3.8,TW,TTVB,HHZ,280.0488586425781,3.799999952316284,4.400319442617468,4.400319442617468,0.0578244884091964,4.274378677384375,-0.1259407652330928,0.6003194903011835,2008-09-14T23:38:26.978996,Pn,header,HHZ,nm,nm/s,True,1.0,2008-09-14T23:38:16.978996,2008-09-14T23:38:26.478996,9.5,951,951,-16.71610575395741,9.61960998979778,119.00717478471913,68.37086581444724,114.80699605268322,0.11480699605268321,0.00011480699605268322,2008-09-14T23:38:28.958000,3.4651664024138444,5.124448874402679,4.110939379595814,0.9647065083291497,1.6791800818240288,201,121.58124226850353,0.12158124226850353,0.00012158124226850353,2008-09-14T23:38:29.148000,3.5729358231251145,5.7209469646545195,3.3031698599529644,1.0216295150980672,1.7782609715440019,301,233.16816263872303,0.23316816263872303,0.00023316816263872303,2008-09-14T23:38:31.208000,5.05567197834444,7.591582849890993,6.7541133644843,1.9592781952896383,3.4103438630062364,501
20080914233801_ML3.8,TW,VTVB,HHZ,252.83297729492188,3.799999952316284,4.1086813609791495,4.1086813609791495,0.1022104516827692,4.059775813483571,-0.0489055474955781,0.3086814086628653,2008-09-14T23:38:23.609001,Pn,header,HHZ,nm,nm/s,True,1.0,2008-09-14T23:38:13.609001,2008-09-14T23:38:23.109001,9.5,951,951,-7.256388976214185,-2.8067510288157798,74.29740588462566,41.47474504325913,91.5593535164616,0.0915593535164616,9.15593535164616e-05,2008-09-14T23:38:25.608001,2.7634428729308813,5.38667418536751,2.923197830950962,1.2323358053529019,2.207592920003801,201,110.60454242027019,0.1106045424202702,0.00011060454242027019,2008-09-14T23:38:25.928001,3.930862512860184,5.616482408180017,4.180450207938793,1.4886730041695515,2.6667925819654124,301,186.12250836097982,0.18612250836097982,0.00018612250836097982,2008-09-14T23:38:28.468001,3.104762059495438,5.616482408180017,3.196818608827946,2.5051010347521983,4.487610669260286,501
20081017213707_ML4.1,IC,KMI,HHZ,239.64402770996097,4.099999904632568,4.44500864290191,4.44500864290191,0.2697912716974696,4.560317672357774,0.1153090294558643,0.3450087382693416,2008-10-17T21:38:20.759002,Pn,header,HHZ,nm,nm/s,True,1.0,2008-10-17T21:38:10.759002,2008-10-17T21:38:20.259002,9.5,761,761,60.24111334805263,-5.583082072916545,695.7692626285099,301.06433778485916,422.99978034024014,0.42299978034024016,0.0004229997803402401,2008-10-17T21:38:21.479000,2.387312922032116,10.491799119473574,2.1315770304981547,0.6079598554587072,1.4050145674926007,161,539.7122557925724,0.5397122557925724,0.0005397122557925724,2008-10-17T21:38:23.479000,3.0415922329399,10.491799119473574,3.7174997378968673,0.7757058047572007,1.7926807929614408,241,1893.41335455899,1.89341335455899,0.0018934133545589898,2008-10-17T21:38:24.916500,1.5486927329544722,10.491799119473574,1.337470748559005,2.721323657509623,6.289065548215229,401
20081017213707_ML4.1,TW,BCVB,HHZ,240.549560546875,4.099999904632568,4.240117632303642,4.240117632303642,0.0609796974793252,4.003514524726993,-0.2366031075766486,0.1401177276710736,2008-10-17T21:38:21.249000,Pn,header,HHZ,nm,nm/s,True,1.0,2008-10-17T21:38:11.249000,2008-10-17T21:38:20.749000,9.5,951,951,1.2718896881435322,19.243309784543502,116.12230014956931,58.03442547173833,76.66468715511819,0.07666468715511819,7.666468715511819e-05,2008-10-17T21:38:21.248000,0.8255854948563002,5.51945911045841,0.9053256779550637,0.6602064121738165,1.3210208687678393,201,76.66468715511819,0.07666468715511819,7.666468715511819e-05,2008-10-17T21:38:21.248000,0.6573630540958908,5.51945911045841,0.508802630107204,0.6602064121738165,1.3210208687678393,301,143.18422794497948,0.14318422794497948,0.00014318422794497946,2008-10-17T21:38:25.638000,1.1032271230439055,5.51945911045841,1.19493765524407,1.233046777066537,2.4672291795962984,501
