event,header_ML_mean,ML_ref_mean,ML_ref_median,ML_ref_std,n_station,distance_km_min,distance_km_max,distance_km_mean,Pd_3s_cm_mean,Pd_3s_cm_median,Pd_3s_cm_std,Pd_peak_t_rel_3s_sec_mean,Pd_peak_t_rel_3s_sec_median,Pd_peak_t_rel_3s_sec_std,Mpd_Wu_3s_mean,Mpd_Wu_3s_median,Mpd_Wu_3s_std,Mpd_Wu_3s_minus_header_ML_mean,Mpd_Wu_3s_minus_header_ML_median,Mpd_Wu_3s_minus_header_ML_std,header_ML_minus_Mpd_Wu_3s_mean,header_ML_minus_Mpd_Wu_3s_median,header_ML_minus_Mpd_Wu_3s_std,tau_c_3s_sec_mean,tau_c_3s_sec_median,tau_c_3s_sec_std,tau_p_max_3s_sec_mean,tau_p_max_3s_sec_median,tau_p_max_3s_sec_std,tau_p_end_3s_sec_mean,tau_p_end_3s_sec_median,tau_p_end_3s_sec_std,snr_absmax_3s_mean,snr_absmax_3s_median,snr_absmax_3s_std,snr_rms_3s_mean,snr_rms_3s_median,snr_rms_3s_std
20080514114559_ML4.7,4.699999809265137,4.893818828569022,4.879559942086153,0.3254923868839712,4,163.22299194335938,244.55178833007812,206.70849227905273,0.007398537730857948,0.0022533644158659783,0.011847566819035975,2.111875,2.43375,1.145919163452059,5.172134187231035,4.98367722119105,1.2929624634551278,0.4721343779658984,0.2836774119259129,1.2929624634551278,-0.4721343779658984,-0.2836774119259129,1.2929624634551278,1.3239608058446435,1.247652939471331,0.8586132244902124,14.054024669487319,10.784626187150408,14.626831923453857,1.1186544841088897,1.225469256478298,0.5552964806738068,20.66353974510676,9.919315959761573,28.252485277602492,57.31653908452306,17.528925862134166,90.27832344706673
20080514114959_ML3.5,3.5,4.716275525768444,4.716275525768444,0.17818286943497424,2,180.4458923339844,244.2035217285156,212.32470703125,0.0014701408706047532,0.0014701408706047532,0.0018942407641073104,1.51,1.51,1.7819090885900999,4.70919246249856,4.70919246249856,1.1166552097520488,1.2091924624985602,1.2091924624985602,1.1166552097520488,-1.2091924624985602,-1.2091924624985602,1.1166552097520488,1.0663254282268682,1.0663254282268682,1.0170448926106037,9.20117432253705,9.20117432253705,12.286707614608165,1.0222323144380696,1.0222323144380696,0.9532290674396514,8.114464749037396,8.114464749037396,10.329155364864585,41.46795542712016,41.46795542712016,55.32593405177129
20080514141559_ML3.7,3.700000047683716,4.010163265485668,4.083146169750508,0.3017583991388816,5,166.8405303955078,251.82615661621097,204.289453125,0.0009460350881785347,0.0003381677180691481,0.0010811768118190296,1.7755000000000003,1.3375000000000001,0.9602480148378335,4.619209051682253,4.460250303977257,0.5797788786847274,0.9192090039985373,0.7602502562935411,0.5797788786847272,-0.9192090039985373,-0.7602502562935411,0.5797788786847272,0.7345002411798354,0.6888596043869305,0.2977117422763974,5.581176131381573,3.730990295624315,4.573370429205877,0.7078461501914679,0.6215865156171242,0.37071878777880446,3.6534087731665204,3.074365870971891,3.030394263558283,8.093123147736792,6.563044353635989,7.318282669316776
20080807190958_ML3.0,3.0,3.6657900123943534,3.725894615602693,0.26541438180496246,9,76.62751007080078,246.1316375732422,159.06996493869357,0.000692504378046865,0.0004925779305117771,0.000570907420819084,1.3944444444444446,1.06,1.2481998148444735,4.342592935412653,4.2773543913426,0.4838935836582972,1.3425929354126527,1.2773543913426,0.48389358365829727,-1.3425929354126527,-1.2773543913426,0.48389358365829727,6.713507514347885,5.510713497177556,5.578010223264199,69.9883238364858,16.27385953134248,137.12166971858036,6.1935149939681935,3.1551722402078126,6.020436093375401,1.4676233178428562,1.111387501991158,1.0437723547061009,3.147889159689937,2.417471561740521,2.3089236521435366
20080914233801_ML3.8,3.799999952316284,4.299543024049658,4.245108349754674,0.19693533453213197,7,168.49563598632812,280.0488586425781,220.9697265625,0.001015874221546213,9.053678435072882e-05,0.0024753191496647534,2.0575,1.7625000000000002,0.5760298748039607,3.8534662830634607,3.4264466651056242,0.9754811175849681,0.053466330747176424,-0.37355328721065995,0.9754811175849681,-0.053466330747176424,0.37355328721065995,0.9754811175849681,2.0425481379740935,1.0832084513114912,1.6188830207733358,8.210000527713547,5.672048841148889,7.56203519927976,1.9566441248451405,1.0367199149609354,1.764268110056879,3.0338583734163156,1.4411978892879966,2.564387073504264,6.069839945562392,2.1621992591665142,5.5010075197019725
20081017213707_ML4.1,4.099999904632568,4.31298322364961,4.3158689445685114,0.1578644464131036,12,105.9432144165039,278.5331726074219,197.2438227335612,0.0005134748203593744,0.00023261339619777717,0.0005140102888201051,1.6272916666666666,1.705,0.7535744053971691,4.205695077010467,4.168630094449844,0.5461474951719894,0.1056951723778985,0.06863018981727587,0.5461474951719894,-0.1056951723778985,-0.06863018981727587,0.5461474951719894,0.8358073053522644,0.6667376365071331,0.7727596765828402,5.3847259346124,2.480262943943099,6.874319139560327,0.684161972640943,0.4999179334632403,0.5529870789096706,5.2477920839388,2.082871089215086,5.8398598259740195,10.927354917976551,5.000811393310416,11.814801435082238
20081019205705_ML3.1,3.0999999046325684,3.387782145760736,3.3398562469130915,0.13451979359414393,10,51.93895721435547,283.31329345703125,159.66115951538086,0.00032786213093452304,0.00015297572040112132,0.00044404916630762616,2.075,2.285,0.8457114033627415,3.7096190402753364,3.8066808922119564,0.3954175617973293,0.6096191356427678,0.706680987579388,0.39541756179732934,-0.6096191356427678,-0.706680987579388,0.39541756179732934,1.4031922328497684,0.7561332083098202,1.6481714011375739,7.200202163387604,6.474770693626469,5.547033088295325,1.4147914747523516,0.7133829810845811,1.776504840964172,2.580680276635105,1.3762450355714906,3.407215863046017,5.564049315203604,3.0126171491945466,8.013542971469697
20081117110359_ML3.2,3.200000047683716,3.51992483907622,3.455046547895402,0.2642929154258798,6,65.5267562866211,231.1594390869141,155.59549458821616,0.0002289522428831743,0.0001724606622762151,0.00013686301287081727,1.4933333333333334,1.7349999999999999,0.7669854409743817,3.7397800284108853,3.763144824706475,0.20595170790439962,0.5397799807271694,0.5631447770227593,0.20595170790439968,-0.5397799807271694,-0.5631447770227593,0.20595170790439968,0.46767308176022926,0.503723933653536,0.10680368567802846,102.57630162910026,2.146173510830736,245.94947524659463,0.4446552715004892,0.47471546160204303,0.1078431887149938,1.9928835543436785,1.4972952538171318,1.125919991588685,4.09982467187841,3.320780385269046,2.242172213819149
20081202004142_ML3.4,3.4000000953674316,4.289200444953682,4.319758857433504,0.16464854245602675,8,163.8649139404297,274.66619873046875,215.26408576965332,0.0006762987664655343,0.0003389491152570116,0.0008511857282344843,1.8506250000000002,1.88,0.597377826720362,4.508526303528189,4.385325250439493,0.45620866678714905,1.1085262081607579,0.9853251550720619,0.45620866678714894,-1.1085262081607579,-0.9853251550720619,0.45620866678714894,1.3405226531534904,0.767532590019466,1.654345722725492,7.7168342388069275,7.3133718712165265,6.614841493110618,1.276438372022521,0.6942575977096971,1.5789231792270595,2.6685515448220145,1.963275359808546,2.7819462994780455,5.213535653404243,3.7650910326884945,5.227742983782162
20081229194834_ML3.4,3.4000000953674316,4.164801906030177,4.0930796097976545,0.19185860320859321,7,136.05584716796875,296.5417785644531,223.02609034946985,0.0002733365755955216,0.00017288188544521343,0.000229125838381782,1.9285714285714286,2.47,1.0947972197539382,4.122808715065659,4.106405975894535,0.18202442033446808,0.7228086196982273,0.706405880527103,0.18202442033446792,-0.7228086196982273,-0.706405880527103,0.18202442033446792,3.04755067178815,3.826310636474694,1.7003462707355013,20.90649694999257,14.669351021635576,19.00713217108123,3.1052566398003583,3.3630320555195357,1.9683863575996057,1.6263870757638639,1.1688889372521762,1.2032874623785481,3.3565136186571363,2.422278524280168,2.5037268976555396
20090129043812_ML3.2,3.200000047683716,3.4332784433740686,3.4332784433740686,0.09978668569116264,2,153.9355010986328,233.01092529296875,193.47321319580078,0.00013162382498973788,0.00013162382498973788,8.902502839876401e-05,2.77,2.77,0.3252691193458118,3.6385514385142623,3.6385514385142623,0.1987576095543184,0.4385513908305465,0.4385513908305465,0.1987576095543184,-0.4385513908305465,-0.4385513908305465,0.1987576095543184,0.6236994569272601,0.6236994569272601,0.2182856327661488,34.7780612244244,34.7780612244244,26.37429558093766,0.6441346966480995,0.6441346966480995,0.38161733802256687,1.540744810313803,1.540744810313803,1.3312681614860375,3.573468045779536,3.573468045779536,3.388286536826898
20090201045220_ML3.3,3.299999952316284,3.939270230388666,3.9276810664615542,0.21991296927298967,7,115.23257446289062,293.5653381347656,212.87651933942522,0.00025623903865290245,0.00018064365387292865,0.00025251668837805616,1.2885714285714285,1.58,0.9185936455878007,3.9834238807600637,4.01011087504552,0.4348636810938991,0.6834239284437796,0.7101109227292355,0.43486368109389906,-0.6834239284437796,-0.7101109227292355,0.43486368109389906,1.3054541510827347,1.2827928886063966,0.80938681416984,5.221296004316462,4.19214407913032,3.391470014260903,1.1843205715004592,1.0780787625092954,0.7852959804854152,1.6798882617630757,1.2297523374932116,1.2379249283058165,3.085873469850113,2.5396756041203687,2.1782286939146327
20090308202736_ML2.8,2.9999999523162844,3.449306146964021,3.1740348425339464,0.705668649308659,10,98.49159240722656,283.3891906738281,202.09162139892578,0.00022801096351681812,0.00013031613844126779,0.00027351379945348607,1.12775,1.155,0.960440039484217,3.8083389720289476,3.609875749616779,0.7058650852007543,0.8083390197126636,0.685899137302604,0.4408377610078077,-0.8083390197126636,-0.685899137302604,0.4408377610078077,2.0294578045085765,1.2231425413387518,1.820262952707978,19.374354322661798,10.378218816060542,24.604804486322738,1.678441353376994,1.1254419816930024,1.2735616471890412,1.149505786933622,1.2688578916873712,0.42969750251636846,2.420924587279882,2.7641288391388654,1.0771545659321384
20090327144250_ML3.6,3.5999999046325684,4.246634810733293,4.266171572435741,0.11340952449170706,7,104.13982391357422,264.5652770996094,190.69303458077567,0.0007367000842384107,0.00022671744439984896,0.0009670061302642565,2.207142857142857,2.49,1.0006450300633467,4.2350737022448515,3.9495016342545,0.531844989815806,0.6350737976122824,0.3495017296219318,0.531844989815806,-0.6350737976122824,-0.3495017296219318,0.531844989815806,0.9493855566435114,0.6717084905006416,0.8528512569627905,3.1691619032008735,2.6476288115805597,1.8211926792592954,0.9013588095010822,0.6898477984421653,0.7961994570701478,9.120077233170212,3.3580603329189818,11.807189692034905,20.657263702259204,7.378567658661891,24.659832330281276
20090427221744_ML3.2,3.200000047683716,3.6802998171260515,3.6905904164977072,0.16573182111139262,6,179.5499267578125,287.9087219238281,249.43707275390625,0.00012471585652900724,0.0001243920637525073,2.8091228962499533e-05,2.0516666666666667,2.245,1.0245275333863246,3.886055340373778,3.923213555221672,0.23762930279956593,0.6860552926900619,0.723213507537956,0.23762930279956587,-0.6860552926900619,-0.723213507537956,0.23762930279956587,1.8860067021859634,1.3214808239070357,1.3590247799713477,5.063976607277559,3.487051445365923,3.354682632498072,1.7388499770801868,1.1021109428340365,1.5839202250866546,1.0971239366521675,0.8211213109445399,0.7834549835161628,2.0720782262141997,1.5160356510883557,1.1852508432498106
20090505171825_ML3.1,3.0999999046325684,3.381748757598936,3.4084207429796267,0.13009728791760486,5,155.68881225585938,266.8199157714844,218.4222625732422,0.0001195346684112737,8.987589129236054e-05,0.00010156171723959021,2.218,2.5300000000000002,0.8729948453456069,3.6240410651179786,3.471372159284809,0.3074266816124036,0.5240411604854103,0.37137225465224066,0.30742668161240366,-0.5240411604854103,-0.37137225465224066,0.30742668161240366,2.3408298405047785,2.3494277330634117,1.4829359238834818,10.855920024859332,8.108429810588266,5.627724883936168,2.5694542103363345,1.8901296933163148,1.9901982996816912,1.5809652114947352,1.2524609991119902,1.3007276564899048,3.5668608706295926,2.612454864707554,3.1933305849164286
20090519000206_ML3.2,3.200000047683716,3.4864692155960566,3.491536691039029,0.22081534963216234,14,55.88132858276367,298.554931640625,182.40711975097656,0.0002363662185697499,0.00017047498378110855,0.00018328464834786124,1.4764285714285716,1.3450000000000002,0.8312141919908687,3.8081651568517896,3.764034458033368,0.38454312114160066,0.6081651091680741,0.564034410349652,0.3845431211416006,-0.6081651091680741,-0.564034410349652,0.3845431211416006,1.3390636021733813,0.6852094053936859,1.672786878137163,4.296138634886053,1.6789004875620832,5.682031409342607,1.1499162918721104,0.6355885160216268,1.3140621310097147,2.5260996801462534,1.6774703612712907,2.0654851652283925,5.305172906166768,3.23746404258749,4.776208100911785
20090613053944_ML3.7,3.700000047683716,4.035479721843783,4.051334768550285,0.2887870839961487,6,160.29244995117188,294.8887634277344,241.70130157470703,0.0006459500154214827,0.00018297139569961363,0.0011580700018630522,0.9216666666666667,0.81,0.8040004145935913,4.213076311165014,3.9905323938281727,0.7022518713038,0.5130762634812981,0.2905323461444569,0.7022518713037998,-0.5130762634812981,-0.2905323461444569,0.7022518713037998,1.7526860130073931,1.711814671051387,1.3957821985160785,9.153702830805612,9.954534721291822,7.478903023881493,1.5457078356723812,1.5511748980816922,1.1457202351697544,2.7297643121772137,2.3363749123436897,1.740013624471272,5.96344637673534,4.65462814105849,4.122976908981827
20090819022442_ML3.6,3.5999999046325684,4.04041442375001,4.03315054864631,0.1511464600818294,8,121.00827026367188,284.170166015625,203.0901699066162,0.00035061400269141763,0.00015144139182354788,0.0005458008132216754,1.8975,2.13,0.9185508773528629,3.949856713501698,3.874224807275312,0.48637331997042627,0.3498568088691296,0.27422490264274346,0.4863733199704263,-0.3498568088691296,-0.27422490264274346,0.4863733199704263,1.1295989422231998,0.5982529345579548,1.3111680605235967,3.824162738258739,1.3551473786170494,4.665348961019612,1.1389907058148512,0.48418473066733847,1.4414073644586791,3.3621907690232313,1.2696537121183913,4.744989668544271,8.282886153617572,2.35957962821614,14.13839254691466
20091001115640_ML3.3,3.299999952316284,3.9779841118619452,3.9924828629260514,0.24492266212195318,6,165.4374542236328,271.4764709472656,223.73932393391928,0.00019055983321760174,0.0001484990993119363,0.000101735104438415,1.2916666666666667,1.095,0.9767172910656732,3.9972804617607474,3.962258663444288,0.2000686995058111,0.6972805094444635,0.6622587111280036,0.20006869950581133,-0.6972805094444635,-0.6622587111280036,0.20006869950581133,1.881039653474607,1.9703425622500619,0.6054030769896218,4.260490718677702,3.4327594679976596,2.5459451846763845,1.698279952009008,1.606512546159124,0.8205848302237656,0.8765371609827498,0.7224937621170926,0.6122649629438455,1.771545505915137,1.4138101999580837,1.2193351282673854
20091126044603_ML4.1,4.099999904632568,4.479561982537875,4.4832295209395365,0.24149971191018726,14,26.71683883666992,274.6352844238281,149.06174332754952,0.005466663193298296,0.0008038428417040159,0.010132330642385771,1.31,1.495,1.106018500332125,4.451526246801799,4.478578431528502,0.6480365725120605,0.3515263421692308,0.3785785268959345,0.6480365725120604,-0.3515263421692308,-0.3785785268959345,0.6480365725120604,0.7630144848599569,0.48386467399544053,0.6947831385314495,4.088445698146585,2.6646404101271477,4.038263403635604,0.7018240117780726,0.48081804025702135,0.6235025815837288,40.821287146997186,8.292706291460842,70.31292233024422,76.91173343781038,15.250007732139178,128.80554124026665
20091126135901_ML3.6,3.5999999046325684,4.174572063121575,4.138930602161187,0.17205295711899843,8,27.73646545410156,231.4261474609375,89.04381012916565,0.004000747154827675,0.001522197999555862,0.005081559054482545,1.7750000000000001,1.69,0.9593301234269076,4.30555079702469,4.290180800115044,0.5130738050979018,0.7055508923921221,0.6901808954824755,0.5130738050979018,-0.7055508923921221,-0.6901808954824755,0.5130738050979018,0.8411576687042587,0.606149992262868,0.7467689756604236,6.567591336164988,2.306228819235403,8.87055203435567,0.9793811140413661,0.6804668127966809,0.8366167591793678,29.691217488892793,15.949980043487953,30.86455640841105,57.51922324558564,35.38920422581862,57.58916255914988
20100102190332_M3.2,3.200000047683716,3.083506819329205,3.083506819329205,,1,181.56509399414065,181.56509399414065,181.56509399414065,7.312967436186976e-05,7.312967436186976e-05,,2.81,2.81,,3.331430311495378,3.331430311495378,,0.13143026381166223,0.13143026381166223,,-0.13143026381166223,-0.13143026381166223,,0.3711040098625865,0.3711040098625865,,5.25771509490445,5.25771509490445,,0.25322575521671614,0.25322575521671614,,1.3754619988323957,1.3754619988323957,,2.822279554421709,2.822279554421709,
20100106232719_M3.4,3.4000000953674316,3.204862075576303,3.204862075576303,,1,132.49429321289062,132.49429321289062,132.49429321289062,9.154405277815854e-05,9.154405277815854e-05,,2.11,2.11,,3.207492191839619,3.207492191839619,,-0.19250790352781255,-0.19250790352781255,,0.19250790352781255,0.19250790352781255,,0.41758693371222927,0.41758693371222927,,3.6017464520386078,3.6017464520386078,,0.3719244648106758,0.3719244648106758,,2.3769611615026043,2.3769611615026043,,5.542754878263775,5.542754878263775,
20100906041310_M3.4,3.4000000953674316,3.8254125761586097,3.8254125761586097,,1,212.51515197753903,212.51515197753903,212.51515197753903,0.00018720767577495487,0.00018720767577495487,,0.38,0.38,,4.019830907766256,4.019830907766256,,0.6198308123988241,0.6198308123988241,,-0.6198308123988241,-0.6198308123988241,,1.0839725710032113,1.0839725710032113,,5.172210337050175,5.172210337050175,,0.801410172723837,0.801410172723837,,1.8572699807267226,1.8572699807267226,,3.8571032785693125,3.8571032785693125,
20101010204633_M3.3,3.299999952316284,3.6252880389885225,3.6252880389885225,,1,167.28494262695312,167.28494262695312,167.28494262695312,0.00010729592310514419,0.00010729592310514419,,2.45,2.45,,3.4926988471251965,3.4926988471251965,,0.19269889480891234,0.19269889480891234,,-0.19269889480891234,-0.19269889480891234,,0.5993124637533825,0.5993124637533825,,5.216585484510108,5.216585484510108,,0.6238920353700079,0.6238920353700079,,0.8166754541154599,0.8166754541154599,,1.8609704357357957,1.8609704357357957,
20110205153128_M3.0,3.0,2.8074159564486205,2.849203361022517,0.18960816453377816,4,77.1772689819336,161.21536254882812,106.13226699829102,6.349039760279082e-05,4.010063058718716e-05,5.344757837658108e-05,2.4875,2.5549999999999997,0.4693523907115704,2.647599786272279,2.5826163132400914,0.3918423618865114,-0.352400213727721,-0.4173836867599088,0.39184236188651145,0.352400213727721,0.4173836867599088,0.39184236188651145,0.5390033088673555,0.3695362321822989,0.384851388588083,26.270354679686257,5.469581055786369,45.19813887900508,0.5590425242275517,0.35035598687858466,0.44695292722583824,1.908082600075554,2.016043978406763,0.6548023592203015,3.96341433484734,4.174033801692052,1.3670500946356983
20110224200421_M3.3,3.299999952316284,3.167323543720903,3.1575989016846644,0.37847860950481255,7,70.66927337646484,280.3385925292969,151.63385663713728,0.00023039159076791504,0.000145205417293092,0.00021222584816770441,2.072857142857143,2.2,0.6929577737427267,3.4678866916023545,3.5242523705769804,0.5572443114468154,0.16788673928607029,0.2242524182606962,0.5572443114468155,-0.16788673928607029,-0.2242524182606962,0.5572443114468155,0.6754595595304984,0.26471913829394866,0.9707970321686014,3.837745883190333,2.7132406014334403,3.70949176312659,0.787055783430823,0.2552754494817596,1.3592251088306295,4.189775148535625,2.1598943254284775,5.332723688812298,6.898306309946202,4.100301351259586,7.486078431177718
20110317181056_M3.1,3.0999999046325684,3.155621161847733,3.1119876805624487,0.5085084629323836,6,55.93606948852539,247.9779815673828,147.82901827494302,0.00019743864177215796,0.00024155422864883413,0.00010493420443653956,1.4783333333333335,1.33,1.4348716551199507,3.5561474880166166,3.56458556146356,0.6437909820662022,0.4561475833840484,0.4645856568309916,0.6437909820662021,-0.4561475833840484,-0.4645856568309916,0.6437909820662021,1.0788980124649952,1.0310099923283915,0.7435431942917436,17.021631139695348,7.418703566507716,26.42012618463651,0.9651278928909012,0.8776343602446968,0.7292981051399374,2.699694421621899,1.0097913843487747,4.198708112820424,4.914090864717927,1.8850438852078846,7.323058840535148
20110327034351_M3.3,3.299999952316284,3.146934424872697,3.146934424872697,,1,119.21871948242188,119.21871948242188,119.21871948242188,0.00017027865365745366,0.00017027865365745366,,2.92,2.92,,3.490677249354776,3.490677249354776,,0.190677297038492,0.190677297038492,,-0.190677297038492,-0.190677297038492,,0.16053543415075044,0.16053543415075044,,2.2005087532767598,2.2005087532767598,,0.17119771533267128,0.17119771533267128,,2.2836388294647563,2.2836388294647563,,4.886051877142887,4.886051877142887,
20110425103049_M2.8,2.799999952316284,2.602954179994472,2.603838408691158,0.20404853378827403,5,36.155517578125,91.00283813476562,64.45111770629883,0.0001417235967910826,0.000149712838804638,6.229321079590205e-05,2.402,2.5500000000000003,0.49210771178675916,2.7736029524316073,2.9613969611775195,0.43171171705748235,-0.02639699988467701,0.1613970088612353,0.4317117170574824,0.02639699988467701,-0.1613970088612353,0.4317117170574824,0.31287529488227833,0.3000697322391907,0.09002835926426594,10.328751093004318,2.678919253327898,16.88541084905241,0.2836673233836572,0.2784829314916344,0.06677707293510075,4.957838941529495,4.502614202961442,2.35703420395453,12.32016249735716,10.396532851293962,9.005592251191137
20110428020153_M3.3,3.299999952316284,3.2721749254692165,3.283294387041127,0.18279798207831377,4,34.259159088134766,99.13928985595705,68.6639757156372,0.0004939579835742506,0.0004906220434491542,0.00018860711201077013,2.4,2.35,0.3880721582386451,3.5811792679853105,3.4775268448783194,0.3189541016009297,0.2811793156690262,0.17752689256203524,0.31895410160092974,-0.2811793156690262,-0.17752689256203524,0.31895410160092974,0.3680739682362142,0.3725351467451577,0.0708698470447382,23.176886077307692,1.4276365246305074,43.94100165565481,0.37095002341278693,0.37029259735695635,0.08404847824800375,20.394375899247386,18.528250377034965,10.937159500418545,43.487309304357865,41.670549891406026,20.463625702114324
20110629082638_M3.4,3.4000000953674316,3.3179076932500684,3.2126611840162775,0.37157322643269525,5,63.385108947753906,262.3595886230469,150.32477416992188,0.00024129434959615763,6.251451031221393e-05,0.0002924262652452165,1.5939999999999999,1.35,1.192530922030955,3.252778174589141,3.3722795360700895,0.5606585926904233,-0.14722192077829063,-0.027720559297342184,0.5606585926904233,0.14722192077829063,0.027720559297342184,0.5606585926904233,0.7309877931978339,0.4491186824378595,0.7235456312112128,5.67897544881727,3.2176038518596575,5.390511185160735,0.6672116223640379,0.36148377306739327,0.7370832358612184,5.051066273582338,1.8086216257693668,5.7774605148478075,9.445521024374331,3.5770777120066968,10.786786136243814
20110803060621_M3.2,3.200000047683716,2.98832321352789,2.8458856354890507,0.3824189413606215,4,66.33700561523438,223.5033264160156,142.4472885131836,8.829648976301437e-05,7.07362465171899e-05,4.903942327336618e-05,2.375,2.3899999999999997,0.4476233535760469,3.0832090817511677,3.074368579100557,0.3650265126581464,-0.11679096593254834,-0.12563146858315877,0.3650265126581465,0.11679096593254834,0.12563146858315877,0.3650265126581465,0.8015767038555898,0.8676065619340892,0.45971354786916296,1.4915737832517788,1.5951765055196616,0.42934980306786275,0.9517982356815674,0.897716325679393,0.637714224535344,2.020875428868081,2.08252088618523,1.2389081353288793,4.2062520618225525,4.307477779073527,2.5067014552102207
20111012043216_M3.3,3.299999952316284,3.532118926220273,3.5782343918959176,0.3525140147372922,8,79.7502670288086,287.8874816894531,193.14080619812012,0.00014633544094377456,0.00010375524344278413,0.00014316487487782428,1.87125,2.1550000000000002,0.7494080997694114,3.5462827123961884,3.579705417027576,0.4041195095853193,0.24628276007990418,0.279705464711292,0.4041195095853192,-0.24628276007990418,-0.279705464711292,0.4041195095853192,1.277912245755506,0.8318328279965954,0.9992931827813489,13.203903910469148,3.0665750141486177,27.733921708179423,1.1312308037884884,0.674192560464865,0.8675369012699918,2.0195451100016966,1.098728502803346,1.8896457072579718,4.234981578385681,2.3905367089343046,3.937978744169878
20111102113319_M3.2,3.200000047683716,3.453410479759876,3.453410479759876,,1,273.3357238769531,273.3357238769531,273.3357238769531,7.19647928897645e-05,7.19647928897645e-05,,2.7,2.7,,3.6564109430396154,3.6564109430396154,,0.4564108953558996,0.4564108953558996,,-0.4564108953558996,-0.4564108953558996,,1.7036185504383534,1.7036185504383534,,4.835080837299624,4.835080837299624,,2.0123145747920352,2.0123145747920352,,2.934962628023174,2.934962628023174,,5.657109136500741,5.657109136500741,
20111106232556_M3.1,3.0999999046325684,2.9145525794249303,2.862603740027178,0.46241426829993126,6,27.097980499267575,231.4886932373047,132.32353655497232,0.00011797040153228908,5.060271741385844e-05,0.0001190232766114171,1.5283333333333333,1.615,0.8671658818626726,2.962328053420098,2.971993748017369,0.4144481098860087,-0.1376718512124703,-0.12800615661519954,0.4144481098860086,0.1376718512124703,0.12800615661519954,0.4144481098860086,0.9515914782549562,0.2726978416315713,1.6382823281990606,3.2829517118052887,2.682356130858201,3.06531571025377,0.7975643363226564,0.2585437262465575,1.266688013156749,2.898078076606035,1.7803011893452487,3.358142613070567,6.574479299203046,4.180754362154897,7.3533383107024894
20120904150826_M3.3,3.299999952316284,3.1012466845737325,3.1012466845737325,0.09989404148329706,2,206.24545288085935,288.0689392089844,247.15719604492188,3.845303830191617e-05,3.845303830191617e-05,8.39857656734282e-06,0.73,0.73,1.0323759005323594,3.1823617940820603,3.1823617940820603,0.062119161656152985,-0.11763815823422386,-0.11763815823422386,0.062119161656152985,0.11763815823422386,0.11763815823422386,0.062119161656152985,2.9097471642799406,2.9097471642799406,2.415711888552228,11.011702780609774,11.011702780609774,13.26962280788966,1.7349118308120857,1.7349118308120857,0.9270103583497254,1.6638275979494868,1.6638275979494868,0.7480943218252376,3.1666788444224183,3.1666788444224183,0.7636535752186686
