EVENT,filename,distance,maxdisp,LogA0Huton83,LogA0Le08,LogA0Nguyen11,MLHuton83,MLLe08,MLNguyen11
20100622_155454_M3.4,SPVB.HHE..SAC,245.43423461914062,96663.28196559363,-3.7076987094740605,-3.7343613974269236,-3.74829557722652,6.0119602459354144,11.897622933888279,7.356286435773695
20100622_155454_M3.4,SPVB.HHN..SAC,245.43423461914062,512082.2934374737,-3.7076987094740605,-3.7343613974269236,-3.74829557722652,6.736038468719226,12.621701156672088,6.934403957039725
20100622_155454_M3.4,SPVB.HHZ..SAC,245.43423461914062,200281.25260385402,-3.7076987094740605,-3.7343613974269236,-3.74829557722652,6.328339008384479,12.214001696337341,7.408686675628987
20100906_041310_M3.4,TGVB.HHE..SAC,212.51515197753906,239020.6663003372,-3.576056426199617,-3.5943180707531024,-3.6236656988897575,6.273491878914179,12.150753523467664,7.104103846067575
20100906_041310_M3.4,TGVB.HHN..SAC,212.51515197753906,915800.0395944085,-3.576056426199617,-3.5943180707531024,-3.6236656988897575,6.85685708416792,12.734118728721404,7.35250626722973
20100906_041310_M3.4,TGVB.HHZ..SAC,212.51515197753906,314524.22019252105,-3.576056426199617,-3.5943180707531024,-3.6236656988897575,6.392710520467238,12.269972165020722,7.222018408759041
20101010_204633_M3.3,MCVB.HHE..SAC,257.5196533203125,168648.93432063036,-3.75371166548689,-3.7836505615448424,-3.7904194930874517,6.29969526674806,12.188634162806014,6.8533773271719625
20101010_204633_M3.3,MCVB.HHN..SAC,257.5196533203125,102337.06648281481,-3.75371166548689,-3.7836505615448424,-3.7904194930874517,6.0827446291432565,11.971683525201207,6.987424221110498
20101010_204633_M3.3,MCVB.HHZ..SAC,257.5196533203125,154805.35022964465,-3.75371166548689,-3.7836505615448424,-3.7904194930874517,6.262497631750163,12.151436527808116,7.071907381027534
20101010_204633_M3.3,MLVB.HHE..SAC,186.1534423828125,497478.3016909118,-3.462386895668367,-3.4746047372984123,-3.510929317067031,6.478161038717126,12.349378880347171,7.665261978309337
20101010_204633_M3.3,MLVB.HHN..SAC,186.1534423828125,502104.4749806174,-3.462386895668367,-3.4746047372984123,-3.510929317067031,6.482180987687464,12.353398829317507,7.661562970813458
20101010_204633_M3.3,MLVB.HHZ..SAC,186.1534423828125,342982.32983972837,-3.462386895668367,-3.4746047372984123,-3.510929317067031,6.316658641802167,12.18787648343221,7.664164735719327
20101010_204633_M3.3,TGVB.HHE..SAC,167.28494262695312,243388.38631537775,-3.375205646986956,-3.3835801419572435,-3.421111694473825,6.080505498286591,11.947879993256878,6.8918161241966125
20101010_204633_M3.3,TGVB.HHN..SAC,167.28494262695312,428677.4596963839,-3.375205646986956,-3.3835801419572435,-3.421111694473825,6.326336295445483,12.193710790415771,7.080742706080827
20101010_204633_M3.3,TGVB.HHZ..SAC,167.28494262695312,420554.7887510141,-3.375205646986956,-3.3835801419572435,-3.421111694473825,6.3180282295280925,12.18540272449838,7.094869631023402
20101010_204633_M3.3,TTVB.HHE..SAC,247.05987548828125,337129.8189829331,-3.713953626886677,-3.7410515692712574,-3.7540645999209117,6.5607507942608265,12.446848736645407,6.9460741925745815
20101010_204633_M3.3,TTVB.HHN..SAC,247.05987548828125,319789.08142938884,-3.713953626886677,-3.7410515692712574,-3.7540645999209117,6.537817258417228,12.423915200801808,6.785473064172535
20101010_204633_M3.3,TTVB.HHZ..SAC,247.05987548828125,298559.27673831594,-3.713953626886677,-3.7410515692712574,-3.7540645999209117,6.507984196873304,12.394082139257884,7.2058510354452014
20110205_153128_M3.0,DBVB.HHE..SAC,101.15263366699219,1046876.8401217114,-3.0077031638474967,-3.0077408944036246,-3.009213583094727,6.346598755935423,12.205636486491551,6.60811347015861
20110205_153128_M3.0,DBVB.HHN..SAC,101.15263366699219,890018.9764020119,-3.0077031638474967,-3.0077408944036246,-3.009213583094727,6.276102430333781,12.13514016088991,6.532048896755256
20110205_153128_M3.0,DBVB.HHZ..SAC,101.15263366699219,708463.2315046532,-3.0077031638474967,-3.0077408944036246,-3.009213583094727,6.1770204795897605,12.03605821014589,6.582317366258717
20110205_153128_M3.0,HGVB.HHE..SAC,203.46197509765625,832678.6627584292,-3.5379595471785623,-3.554067736911593,-3.586422613618538,6.777436983261143,12.652545172994174,6.357274625260681
20110205_153128_M3.0,HGVB.HHN..SAC,203.46197509765625,540326.4363371374,-3.5379595471785623,-3.554067736911593,-3.586422613618538,6.589615763791365,12.464723953524395,6.6867931587361
20110205_153128_M3.0,HGVB.HHZ..SAC,203.46197509765625,141130.06660428463,-3.5379595471785623,-3.554067736911593,-3.586422613618538,6.006579093670737,11.881687283403767,7.14042693463044
20110205_153128_M3.0,SPVB.HHE..SAC,77.1772689819336,1588065.5667980537,-2.8319782795154245,-2.832515479785908,-2.7932766563030866,6.351846708784555,12.21138390905504,6.604918677756238
20110205_153128_M3.0,SPVB.HHN..SAC,77.1772689819336,337378.04516284255,-2.8319782795154245,-2.832515479785908,-2.7932766563030866,5.679095097025016,11.5386322972955,6.340558964266391
20110205_153128_M3.0,SPVB.HHZ..SAC,77.1772689819336,270600.77058854676,-2.8319782795154245,-2.832515479785908,-2.7932766563030866,5.583307308517151,11.442844508787635,6.786315888109996
20110205_153128_M3.0,TGVB.HHE..SAC,84.98380279541016,147080.31800700398,-2.8931825256516666,-2.893226634070011,-2.8698371449462243,5.379737085851333,11.238781194269677,6.446869130572255
20110205_153128_M3.0,TGVB.HHN..SAC,84.98380279541016,240006.2463831595,-2.8931825256516666,-2.893226634070011,-2.8698371449462243,5.592405070423426,11.45144917884177,6.517024442842214
20110205_153128_M3.0,TGVB.HHZ..SAC,84.98380279541016,141557.8207537095,-2.8931825256516666,-2.893226634070011,-2.8698371449462243,5.36311639381661,11.222160502234955,6.567850648885406
20110205_153128_M3.0,TTVB.HHE..SAC,161.21536254882812,151181.50944072768,-3.3459181661568205,-3.3531593810199904,-3.3902705522529795,5.8444168433079655,11.710658058171134,6.64336613810201
20110205_153128_M3.0,TTVB.HHN..SAC,161.21536254882812,546136.7366215937,-3.3459181661568205,-3.3531593810199904,-3.3902705522529795,6.402219557076963,12.26846077194013,6.508535278342457
20110205_153128_M3.0,TTVB.HHZ..SAC,161.21536254882812,89145.7685318408,-3.3459181661568205,-3.3531593810199904,-3.3902705522529795,5.615018899569638,11.481260114432807,6.407303891551759
20110224_200421_M3.3,DBVB.HHE..SAC,70.66927337646484,942628.449742287,-2.7772109214406395,-2.7784694914088806,-2.7235825403025684,6.07055146462962,11.93081003459786,8.782406232828425
20110224_200421_M3.3,DBVB.HHN..SAC,70.66927337646484,1599042.9713977342,-2.7772109214406395,-2.7784694914088806,-2.7235825403025684,6.300071056225121,12.160329626193361,9.316293783994738
20110224_200421_M3.3,DBVB.HHZ..SAC,70.66927337646484,1554016.7891753565,-2.7772109214406395,-2.7784694914088806,-2.7235825403025684,6.28766662793052,12.14792519789876,9.22668284101276
20110224_200421_M3.3,HBVB.HHE..SAC,211.5145263671875,332665.20791517023,-3.571890075896448,-3.5899100239120445,-3.619618919186599,6.412897458068022,12.28991740608362,7.366564328801704
20110224_200421_M3.3,HBVB.HHN..SAC,211.5145263671875,268190.54809352034,-3.571890075896448,-3.5899100239120445,-3.619618919186599,6.319333543732826,12.196353491748424,7.522383063110684
20110224_200421_M3.3,HBVB.HHZ..SAC,211.5145263671875,234027.93894071068,-3.571890075896448,-3.5899100239120445,-3.619618919186599,6.260157783748779,12.137177731764377,7.725095040308421
20110224_200421_M3.3,MCVB.HHE..SAC,139.48988342285156,535725.0156349257,-3.23507828923002,-3.2387610096607684,-3.2704594617329197,6.2830202154209776,12.145702935851725,7.09569078493282
20110224_200421_M3.3,MCVB.HHN..SAC,139.48988342285156,233821.01657426622,-3.23507828923002,-3.2387610096607684,-3.2704594617329197,5.9229618335751795,11.785644554005925,7.0292200056429
20110224_200421_M3.3,MCVB.HHZ..SAC,139.48988342285156,383659.87559630617,-3.23507828923002,-3.2387610096607684,-3.2704594617329197,6.138024670866946,12.000707391297691,7.156611643703716
20110224_200421_M3.3,MLVB.HHE..SAC,137.51483154296875,629723.8331588602,-3.224471022289785,-3.227874242067704,-3.2587353207370384,6.342621152646807,12.205024372424726,7.56896116992054
20110224_200421_M3.3,MLVB.HHN..SAC,137.51483154296875,698031.1701337685,-3.224471022289785,-3.227874242067704,-3.2587353207370384,6.387345838487228,12.249749058265147,7.66870223998928
20110224_200421_M3.3,MLVB.HHZ..SAC,137.51483154296875,376687.52374989615,-3.224471022289785,-3.227874242067704,-3.2587353207370384,6.119452258483749,11.98185547826167,7.584148350404352
20110224_200421_M3.3,SPVB.HHE..SAC,184.6375732421875,6424840.16350476,-3.455580306029585,-3.4674730148486175,-3.504022980315908,7.5824426338350435,13.453335342654075,7.601384424881401
20110224_200421_M3.3,SPVB.HHN..SAC,184.6375732421875,2892463.801777159,-3.455580306029585,-3.4674730148486175,-3.504022980315908,7.235848238636327,13.106740947455359,7.178332869257385
20110224_200421_M3.3,SPVB.HHZ..SAC,184.6375732421875,591581.6753101563,-3.455580306029585,-3.4674730148486175,-3.504022980315908,6.546595018962728,12.417487727781758,7.394779232234127
20110224_200421_M3.3,TGVB.HHE..SAC,87.85186004638672,658283.3731795258,-2.914603582245192,-2.9145547936491996,-2.896295565036758,6.052016468132386,11.910967679536396,6.931725303221306
20110224_200421_M3.3,TGVB.HHN..SAC,87.85186004638672,442972.23362386535,-2.914603582245192,-2.9145547936491996,-2.896295565036758,5.8799800868839185,11.738931298287927,6.774587514286553
20110224_200421_M3.3,TGVB.HHZ..SAC,87.85186004638672,484991.2993558701,-2.914603582245192,-2.9145547936491996,-2.896295565036758,5.919337529763686,11.778288741167694,6.824025124808413
20110224_200421_M3.3,THVB.HHE..SAC,280.3385925292969,121610.56198715656,-3.837767946212239,-3.8741267152498082,-3.86553075055591,6.241739241655051,12.137098010692618,7.0496541047955805
20110224_200421_M3.3,THVB.HHN..SAC,280.3385925292969,229637.19823741724,-3.837767946212239,-3.8741267152498082,-3.86553075055591,6.517810185690472,12.41316895472804,7.141762708477742
20110224_200421_M3.3,THVB.HHZ..SAC,280.3385925292969,211645.77974536474,-3.837767946212239,-3.8741267152498082,-3.86553075055591,6.482377559199101,12.377736328236669,6.991012016256503
20110224_200421_M3.3,TTVB.HHE..SAC,134.0580291748047,579222.5199308712,-3.2056647169043653,-3.208598729051075,-3.2378373789312334,6.287510155610688,12.149444167757398,7.000815869798975
20110224_200421_M3.3,TTVB.HHN..SAC,134.0580291748047,736488.3631881089,-3.2056647169043653,-3.208598729051075,-3.2378373789312334,6.391830606110011,12.25376461825672,6.966434622314665
20110224_200421_M3.3,TTVB.HHZ..SAC,134.0580291748047,429452.619878866,-3.2056647169043653,-3.208598729051075,-3.2378373789312334,6.157579973406408,12.019513985553116,6.914348089213787
20110317_181056_M3.1,BCVB.HHE..SAC,194.13792419433594,623765.2936009394,-3.497723200359574,-3.511696352651274,-3.546498267685503,6.611744407239632,12.484717559531333,6.833627888404614
20110317_181056_M3.1,BCVB.HHN..SAC,194.13792419433594,700917.4374201333,-3.497723200359574,-3.511696352651274,-3.546498267685503,6.662390064853236,12.535363217144937,6.856128435111401
20110317_181056_M3.1,BCVB.HHZ..SAC,194.13792419433594,175397.1112299517,-3.497723200359574,-3.511696352651274,-3.546498267685503,6.060745636668827,11.933718788960528,6.949103509605418
20110317_181056_M3.1,CBVB.HHN..SAC,209.1172332763672,1184602.6949395714,-3.5618642759156485,-3.579308822384716,-3.6098545663335275,6.9544369922300735,12.830881538699142,6.664084476196926
20110317_181056_M3.1,CBVB.HHZ..SAC,209.1172332763672,326757.32357303996,-3.5618642759156485,-3.579308822384716,-3.6098545663335275,6.395089606067897,12.271534152536965,7.020800425021303
