event,sta,ML_cal,ML_header,ML_diff
20081017213707_ML4.1,KMI,4.5531218689420285,4.099999904632568,0.4531219643094601
20081017213707_ML4.1,BCVB,4.828102536680076,4.099999904632568,0.7281026320475075
20081017213707_ML4.1,CBVB,4.882886323891827,4.099999904632568,0.7828864192592588
20081017213707_ML4.1,DBVB,4.9688221383294895,4.099999904632568,0.8688222336969211
20081017213707_ML4.1,DHVB,5.359497534333847,4.099999904632568,1.2594976297012783
20081017213707_ML4.1,HGVB,4.842776978846238,4.099999904632568,0.7427770742136692
20081017213707_ML4.1,LCVB,5.3046420245990005,4.099999904632568,1.204642119966432
20081017213707_ML4.1,MCVB,4.535182384074227,4.099999904632568,0.435182479441659
20081017213707_ML4.1,SLVB,4.760583027219989,4.099999904632568,0.660583122587421
20081017213707_ML4.1,SPVB,2.6829888682386347,4.099999904632568,-1.4170110363939337
20081017213707_ML4.1,TGVB,4.803779430556652,4.099999904632568,0.7037795259240838
20081017213707_ML4.1,TTVB,4.98574200801789,4.099999904632568,0.8857421033853212
20081017213707_ML4.1,VTVB,5.224221205279836,4.099999904632568,1.1242213006472674
20081019205705_ML3.1,BCVB,3.671091413205761,3.0999999046325684,0.5710915085731925
20081019205705_ML3.1,DBVB,3.907854508891332,3.0999999046325684,0.8078546042587633
20081019205705_ML3.1,DHVB,3.959626695996828,3.0999999046325684,0.8596267913642595
20081019205705_ML3.1,HGVB,3.73733263026968,3.0999999046325684,0.637332725637112
20081019205705_ML3.1,MCVB,3.913413412887672,3.0999999046325684,0.813413508255104
20081019205705_ML3.1,SLVB,3.959182787116946,3.0999999046325684,0.8591828824843777
20081019205705_ML3.1,SPVB,4.505439388121201,3.0999999046325684,1.4054394834886326
20081019205705_ML3.1,TGVB,3.4935354905511407,3.0999999046325684,0.3935355859185723
20081019205705_ML3.1,TTVB,4.18895325854567,3.0999999046325684,1.0889533539131016
20081019205705_ML3.1,VTVB,3.9915117213805456,3.0999999046325684,0.8915118167479772
20081117110359_ML3.2,BCVB,4.43881615508615,3.200000047683716,1.2388161074024344
20081117110359_ML3.2,DHVB,4.698939459580043,3.200000047683716,1.4989394118963268
20081117110359_ML3.2,HGVB,3.9600397476474094,3.200000047683716,0.7600396999636936
20081117110359_ML3.2,LCVB,4.629534383101218,3.200000047683716,1.429534335417502
20081117110359_ML3.2,SLVB,4.067520901579643,3.200000047683716,0.8675208538959271
20081117110359_ML3.2,TGVB,4.203865435322713,3.200000047683716,1.0038653876389976
20081117110359_ML3.2,TTVB,4.256813613431328,3.200000047683716,1.0568135657476123
20081117110359_ML3.2,VTVB,4.4407676596446315,3.200000047683716,1.2407676119609157
20081202004142_ML3.4,KMI,4.647388747595133,3.4000000953674316,1.2473886522277011
20081202004142_ML3.4,DBVB,4.549760180632201,3.4000000953674316,1.1497600852647691
20081202004142_ML3.4,HGVB,4.729047579852077,3.4000000953674316,1.3290474844846454
20081202004142_ML3.4,LCVB,4.911801513841075,3.4000000953674316,1.5118014184736437
20081202004142_ML3.4,SPVB,2.386165355251945,3.4000000953674316,-1.0138347401154868
20081202004142_ML3.4,TGVB,4.494760364822028,3.4000000953674316,1.0947602694545964
20081202004142_ML3.4,TTVB,4.4808316605624325,3.4000000953674316,1.080831565195001
20081202004142_ML3.4,VTVB,4.871827593689803,3.4000000953674316,1.4718274983223711
20081229194834_ML3.4,DBVB,4.778043631572292,3.4000000953674316,1.37804353620486
20081229194834_ML3.4,HGVB,4.185691776429169,3.4000000953674316,0.7856916810617376
20081229194834_ML3.4,MCVB,4.4404925179861845,3.4000000953674316,1.0404924226187529
20081229194834_ML3.4,SLVB,4.217068911412248,3.4000000953674316,0.8170688160448165
20081229194834_ML3.4,SPVB,4.901854042530769,3.4000000953674316,1.5018539471633376
20081229194834_ML3.4,TGVB,4.510341320307141,3.4000000953674316,1.1103412249397095
20081229194834_ML3.4,TTVB,4.398650530083443,3.4000000953674316,0.9986504347160112
20081229194834_ML3.4,VTVB,4.246545978382307,3.4000000953674316,0.8465458830148753
20090129043812_ML3.2,HGVB,3.6035888821900226,3.200000047683716,0.4035888345063068
20090129043812_ML3.2,SPVB,4.364307967269115,3.200000047683716,1.164307919585399
20090201045220_ML3.3,HGVB,3.8484622881244177,3.299999952316284,0.5484623358081335
20090201045220_ML3.3,MCVB,4.266042598488319,3.299999952316284,0.9660426461720348
20090201045220_ML3.3,SLVB,4.050796953786644,3.299999952316284,0.7507970014703602
20090201045220_ML3.3,SPVB,4.662566669318069,3.299999952316284,1.3625667170017852
20090201045220_ML3.3,TGVB,4.356695624119537,3.299999952316284,1.0566956718032523
20090201045220_ML3.3,TTVB,4.021799525499131,3.299999952316284,0.7217995731828468
20090201045220_ML3.3,VTVB,3.9964803803739506,3.299999952316284,0.6964804280576664
20090308202736_ML2.8,KMI,4.9495904027733815,3.799999952316284,1.1495904504570973
20090308202736_ML2.8,BCVB,3.6575983435711503,2.799999952316284,0.8575983912548661
20090308202736_ML2.8,CBVB,3.554997055071237,2.799999952316284,0.7549971027549529
20090308202736_ML2.8,DHVB,4.149511841526339,2.799999952316284,1.3495118892100546
20090308202736_ML2.8,HBVB,5.371616388047275,3.799999952316284,1.5716164357309903
20090308202736_ML2.8,HGVB,3.7078309365269178,2.799999952316284,0.9078309842106336
20090308202736_ML2.8,MCVB,3.630535549267352,2.799999952316284,0.8305355969510679
20090308202736_ML2.8,SLVB,3.5439825629144437,2.799999952316284,0.7439826105981595
20090308202736_ML2.8,SPVB,4.360775135678276,2.799999952316284,1.5607751833619918
20090308202736_ML2.8,TGVB,3.540159828545527,2.799999952316284,0.7401598762292427
20090308202736_ML2.8,TTVB,3.749919485869023,2.799999952316284,0.9499195335527392
20090308202736_ML2.8,VTVB,4.085358094983144,2.799999952316284,1.28535814266686
20090327144250_ML3.6,DHVB,4.730530278838093,3.5999999046325684,1.1305303742055246
20090327144250_ML3.6,HGVB,4.3757539131996985,3.5999999046325684,0.7757540085671302
20090327144250_ML3.6,MCVB,4.580689087424156,3.5999999046325684,0.980689182791588
20090327144250_ML3.6,SLVB,4.377613089424707,3.5999999046325684,0.7776131847921386
20090327144250_ML3.6,SPVB,2.1246797122444345,3.5999999046325684,-1.4753201923881338
20090327144250_ML3.6,TGVB,4.977389858421364,3.5999999046325684,1.3773899537887957
20090327144250_ML3.6,TTVB,4.472475297590372,3.5999999046325684,0.8724753929578037
20090327144250_ML3.6,VTVB,4.642298009058631,3.5999999046325684,1.042298104426063
20090427221744_ML3.2,HGVB,3.8445330186269215,3.200000047683716,0.6445329709432057
20090427221744_ML3.2,SLVB,3.9979094023291095,3.200000047683716,0.7979093546453937
20090427221744_ML3.2,SPVB,4.912889101047537,3.200000047683716,1.7128890533638217
20090427221744_ML3.2,TGVB,4.132534766354918,3.200000047683716,0.932534718671202
20090427221744_ML3.2,TTVB,3.952026671324976,3.200000047683716,0.7520266236412598
20090427221744_ML3.2,VTVB,4.092184749514322,3.200000047683716,0.8921847018306064
20090505171825_ML3.1,DHVB,4.225196723731106,3.0999999046325684,1.1251968190985373
20090505171825_ML3.1,HGVB,4.183146172282076,3.0999999046325684,1.083146267649508
